Segment number	Charging/Self-discharging?	Elapsed time (s)	Segment time (s)	Potential (V)	Current (A)
2	Charging	9.516957e+01	1.531912e+01	2.066994e-01	-2.653043e-06
2	Charging	9.525679e+01	1.540634e+01	2.066612e-01	-2.617511e-06
2	Charging	9.534559e+01	1.549514e+01	2.066460e-01	-2.688575e-06
2	Charging	9.543329e+01	1.558284e+01	2.066727e-01	-2.818859e-06
2	Charging	9.552151e+01	1.567105e+01	2.066574e-01	-3.043893e-06
2	Charging	9.560925e+01	1.575879e+01	2.065773e-01	-2.842546e-06
2	Charging	9.569709e+01	1.584664e+01	2.066269e-01	-2.783327e-06
2	Charging	9.578475e+01	1.593430e+01	2.066307e-01	-2.416164e-06
2	Charging	9.587346e+01	1.602301e+01	2.066574e-01	-1.800279e-06
2	Charging	9.596133e+01	1.611088e+01	2.067032e-01	-2.937298e-06
2	Charging	9.604876e+01	1.619831e+01	2.066040e-01	-2.866234e-06
2	Charging	9.613722e+01	1.628676e+01	2.066765e-01	-3.008362e-06
2	Charging	9.622558e+01	1.637512e+01	2.065811e-01	-2.392477e-06
2	Charging	9.631356e+01	1.646311e+01	2.066154e-01	-2.830702e-06
2	Charging	9.640144e+01	1.655098e+01	2.066994e-01	-2.724107e-06
2	Charging	9.648953e+01	1.663908e+01	2.065773e-01	-3.114957e-06
2	Charging	9.657767e+01	1.672721e+01	2.067108e-01	-2.451696e-06
2	Charging	9.666531e+01	1.681486e+01	2.066307e-01	-2.984674e-06
2	Charging	9.675283e+01	1.690238e+01	2.066727e-01	-3.043893e-06
2	Charging	9.684090e+01	1.699045e+01	2.066193e-01	-2.925454e-06
2	Charging	9.692920e+01	1.707875e+01	2.066803e-01	-2.605668e-06
2	Charging	9.701673e+01	1.716627e+01	2.067108e-01	-2.688575e-06
2	Charging	9.710523e+01	1.725478e+01	2.066460e-01	-2.593824e-06
2	Charging	9.719274e+01	1.734229e+01	2.067184e-01	-2.416164e-06
2	Charging	9.728159e+01	1.743114e+01	2.066612e-01	-3.316304e-06
2	Charging	9.736968e+01	1.751923e+01	2.066040e-01	-2.878078e-06
2	Charging	9.745750e+01	1.760705e+01	2.065735e-01	-2.771483e-06
2	Charging	9.754564e+01	1.769518e+01	2.066574e-01	-2.380633e-06
2	Charging	9.763289e+01	1.778244e+01	2.066345e-01	-3.079425e-06
2	Charging	9.772157e+01	1.787111e+01	2.066727e-01	-3.126801e-06
2	Charging	9.780883e+01	1.795838e+01	2.066689e-01	-3.067581e-06
2	Charging	9.789749e+01	1.804704e+01	2.067490e-01	-2.759639e-06
2	Charging	9.798561e+01	1.813515e+01	2.067223e-01	-2.724107e-06
2	Charging	9.807268e+01	1.822222e+01	2.066345e-01	-2.878078e-06
2	Charging	9.816130e+01	1.831085e+01	2.066002e-01	-2.996518e-06
2	Charging	9.824917e+01	1.839871e+01	2.066002e-01	-2.830702e-06
2	Charging	9.833767e+01	1.848722e+01	2.066574e-01	-3.091269e-06
2	Charging	9.842484e+01	1.857439e+01	2.066345e-01	-2.664887e-06
2	Charging	9.851357e+01	1.866312e+01	2.065811e-01	-2.866234e-06
2	Charging	9.860107e+01	1.875062e+01	2.067642e-01	-2.724107e-06
2	Charging	9.868882e+01	1.883837e+01	2.066422e-01	-2.818859e-06
2	Charging	9.877770e+01	1.892725e+01	2.065582e-01	-3.268928e-06
2	Charging	9.886507e+01	1.901462e+01	2.067604e-01	-2.510916e-06
2	Charging	9.895319e+01	1.910274e+01	2.067032e-01	-2.641199e-06
2	Charging	9.904152e+01	1.919106e+01	2.066383e-01	-2.889922e-06
2	Charging	9.912941e+01	1.927896e+01	2.066956e-01	-2.380633e-06
2	Charging	9.921700e+01	1.936655e+01	2.068138e-01	-2.830702e-06
2	Charging	9.930474e+01	1.945428e+01	2.066536e-01	-2.676731e-06
2	Self-discharging	9.939337e+01	1.954291e+01	2.067566e-01	-2.747795e-06
2	Self-discharging	9.948159e+01	1.963114e+01	2.065201e-01	-3.707154e-06
2	Self-discharging	9.956876e+01	1.971831e+01	2.066116e-01	-3.565027e-06
2	Self-discharging	9.965756e+01	1.980711e+01	2.066727e-01	-3.387368e-06
2	Self-discharging	9.974496e+01	1.989450e+01	2.065849e-01	-3.636091e-06
2	Self-discharging	9.983291e+01	1.998246e+01	2.066307e-01	-3.482119e-06
2	Self-discharging	9.992148e+01	2.007103e+01	2.066345e-01	-3.766374e-06
2	Self-discharging	1.000091e+02	2.015866e+01	2.065926e-01	-3.517651e-06
2	Self-discharging	1.000973e+02	2.024688e+01	2.066154e-01	-3.268928e-06
2	Self-discharging	1.001855e+02	2.033502e+01	2.066345e-01	-3.636091e-06
2	Self-discharging	1.002732e+02	2.042271e+01	2.064857e-01	-3.339992e-06
2	Self-discharging	1.003611e+02	2.051063e+01	2.065392e-01	-3.790062e-06
2	Self-discharging	1.004496e+02	2.059911e+01	2.065201e-01	-3.742686e-06
2	Self-discharging	1.005371e+02	2.068661e+01	2.065163e-01	-3.766374e-06
2	Self-discharging	1.006248e+02	2.077436e+01	2.065506e-01	-3.778218e-06
2	Self-discharging	1.007135e+02	2.086306e+01	2.066078e-01	-3.505807e-06
2	Self-discharging	1.008008e+02	2.095034e+01	2.065430e-01	-3.837438e-06
2	Self-discharging	1.008891e+02	2.103860e+01	2.064476e-01	-3.659778e-06
2	Self-discharging	1.009777e+02	2.112722e+01	2.064705e-01	-3.647935e-06
2	Self-discharging	1.010654e+02	2.121493e+01	2.064743e-01	-3.683466e-06
2	Self-discharging	1.011529e+02	2.130243e+01	2.065048e-01	-3.647935e-06
2	Self-discharging	1.012410e+02	2.139052e+01	2.064934e-01	-3.636091e-06
2	Self-discharging	1.013293e+02	2.147885e+01	2.065811e-01	-3.541339e-06
2	Self-discharging	1.014169e+02	2.156646e+01	2.064247e-01	-3.766374e-06
2	Self-discharging	1.015053e+02	2.165483e+01	2.065010e-01	-3.683466e-06
2	Self-discharging	1.015936e+02	2.174312e+01	2.064781e-01	-3.647935e-06
2	Self-discharging	1.016811e+02	2.183069e+01	2.065392e-01	-4.015097e-06
2	Self-discharging	1.017693e+02	2.191882e+01	2.064857e-01	-3.896657e-06
2	Self-discharging	1.018574e+02	2.200691e+01	2.065010e-01	-3.470275e-06
2	Self-discharging	1.019456e+02	2.209514e+01	2.065277e-01	-3.801906e-06
2	Self-discharging	1.020334e+02	2.218295e+01	2.064209e-01	-3.695310e-06
2	Self-discharging	1.021209e+02	2.227050e+01	2.064438e-01	-3.659778e-06
2	Self-discharging	1.022091e+02	2.235870e+01	2.063408e-01	-3.659778e-06
2	Self-discharging	1.022971e+02	2.244669e+01	2.064552e-01	-3.884813e-06
2	Self-discharging	1.023857e+02	2.253523e+01	2.063255e-01	-3.363680e-06
2	Self-discharging	1.024734e+02	2.262290e+01	2.064476e-01	-3.908501e-06
2	Self-discharging	1.025612e+02	2.271075e+01	2.063408e-01	-3.434744e-06
2	Self-discharging	1.026494e+02	2.279895e+01	2.063141e-01	-3.778218e-06
2	Self-discharging	1.027373e+02	2.288688e+01	2.063179e-01	-3.671622e-06
2	Self-discharging	1.028253e+02	2.297490e+01	2.063866e-01	-3.624247e-06
2	Self-discharging	1.029130e+02	2.306252e+01	2.063179e-01	-3.718998e-06
2	Self-discharging	1.030007e+02	2.315023e+01	2.063103e-01	-3.778218e-06
2	Self-discharging	1.030892e+02	2.323872e+01	2.063179e-01	-3.766374e-06
2	Self-discharging	1.031774e+02	2.332691e+01	2.061882e-01	-3.683466e-06
2	Self-discharging	1.032649e+02	2.341444e+01	2.062988e-01	-3.517651e-06
2	Self-discharging	1.033528e+02	2.350234e+01	2.062454e-01	-3.541339e-06
2	Self-discharging	1.034408e+02	2.359031e+01	2.062874e-01	-3.600559e-06
2	Self-discharging	1.035293e+02	2.367888e+01	2.063484e-01	-3.813750e-06
2	Self-discharging	1.036171e+02	2.376666e+01	2.063332e-01	-3.742686e-06
2	Self-discharging	1.037051e+02	2.385461e+01	2.063370e-01	-3.612403e-06
2	Self-discharging	1.037936e+02	2.394319e+01	2.063484e-01	-3.861126e-06
2	Self-discharging	1.038815e+02	2.403109e+01	2.063599e-01	-3.837438e-06
2	Self-discharging	1.039695e+02	2.411900e+01	2.062340e-01	-3.186021e-06
2	Self-discharging	1.040566e+02	2.420618e+01	2.062378e-01	-3.316304e-06
2	Self-discharging	1.041457e+02	2.429521e+01	2.061920e-01	-3.553183e-06
2	Self-discharging	1.042333e+02	2.438286e+01	2.061768e-01	-3.541339e-06
2	Self-discharging	1.043207e+02	2.447027e+01	2.062263e-01	-3.718998e-06
2	Self-discharging	1.044094e+02	2.455894e+01	2.062073e-01	-3.292616e-06
2	Self-discharging	1.044969e+02	2.464648e+01	2.062035e-01	-3.718998e-06
2	Self-discharging	1.045849e+02	2.473448e+01	2.062569e-01	-3.422900e-06
2	Self-discharging	1.046736e+02	2.482311e+01	2.062263e-01	-4.038785e-06
2	Self-discharging	1.047615e+02	2.491101e+01	2.062378e-01	-3.458431e-06
2	Self-discharging	1.048490e+02	2.499852e+01	2.062683e-01	-3.399212e-06
2	Self-discharging	1.049371e+02	2.508670e+01	2.062874e-01	-3.150489e-06
2	Self-discharging	1.050248e+02	2.517433e+01	2.061729e-01	-3.730842e-06
2	Self-discharging	1.051133e+02	2.526280e+01	2.062492e-01	-3.434744e-06
2	Self-discharging	1.052014e+02	2.535094e+01	2.062340e-01	-3.565027e-06
2	Self-discharging	1.052887e+02	2.543828e+01	2.061653e-01	-3.707154e-06
2	Self-discharging	1.053767e+02	2.552627e+01	2.061005e-01	-3.387368e-06
2	Self-discharging	1.054649e+02	2.561444e+01	2.061119e-01	-4.015097e-06
2	Self-discharging	1.055532e+02	2.570277e+01	2.061691e-01	-3.896657e-06
2	Self-discharging	1.056416e+02	2.579114e+01	2.061539e-01	-3.659778e-06
2	Self-discharging	1.057294e+02	2.587898e+01	2.061882e-01	-3.612403e-06
2	Self-discharging	1.058174e+02	2.596695e+01	2.061119e-01	-3.813750e-06
2	Self-discharging	1.059050e+02	2.605453e+01	2.061119e-01	-3.458431e-06
2	Self-discharging	1.059931e+02	2.614268e+01	2.061424e-01	-3.375524e-06
2	Self-discharging	1.060815e+02	2.623104e+01	2.060966e-01	-3.565027e-06
2	Self-discharging	1.061697e+02	2.631927e+01	2.061234e-01	-3.659778e-06
2	Self-discharging	1.062571e+02	2.640665e+01	2.061386e-01	-3.742686e-06
2	Self-discharging	1.063453e+02	2.649486e+01	2.060318e-01	-3.884813e-06
2	Self-discharging	1.064335e+02	2.658302e+01	2.060928e-01	-3.517651e-06
2	Self-discharging	1.065214e+02	2.667100e+01	2.061195e-01	-3.565027e-06
2	Self-discharging	1.066090e+02	2.675852e+01	2.061043e-01	-3.600559e-06
2	Self-discharging	1.066969e+02	2.684644e+01	2.060814e-01	-3.908501e-06
2	Self-discharging	1.067854e+02	2.693495e+01	2.060928e-01	-3.766374e-06
2	Self-discharging	1.068730e+02	2.702251e+01	2.060699e-01	-3.955877e-06
2	Self-discharging	1.069611e+02	2.711066e+01	2.061424e-01	-3.647935e-06
2	Self-discharging	1.070491e+02	2.719863e+01	2.060318e-01	-3.671622e-06
2	Self-discharging	1.071372e+02	2.728679e+01	2.060585e-01	-3.339992e-06
2	Self-discharging	1.072249e+02	2.737449e+01	2.060509e-01	-3.565027e-06
2	Self-discharging	1.073128e+02	2.746234e+01	2.060852e-01	-3.517651e-06
2	Self-discharging	1.074009e+02	2.755045e+01	2.061005e-01	-3.363680e-06
2	Self-discharging	1.074892e+02	2.763874e+01	2.060509e-01	-3.718998e-06
2	Self-discharging	1.075772e+02	2.772679e+01	2.059288e-01	-3.742686e-06
2	Self-discharging	1.076657e+02	2.781523e+01	2.060051e-01	-3.233397e-06
2	Self-discharging	1.077532e+02	2.790271e+01	2.061386e-01	-3.991409e-06
2	Self-discharging	1.078411e+02	2.799066e+01	2.060547e-01	-3.446588e-06
2	Self-discharging	1.079294e+02	2.807890e+01	2.061043e-01	-3.600559e-06
2	Self-discharging	1.080171e+02	2.816667e+01	2.059937e-01	-3.754530e-06
2	Self-discharging	1.081054e+02	2.825498e+01	2.059631e-01	-3.754530e-06
2	Self-discharging	1.081936e+02	2.834313e+01	2.060547e-01	-3.328148e-06
2	Self-discharging	1.082812e+02	2.843072e+01	2.060394e-01	-3.470275e-06
2	Self-discharging	1.083687e+02	2.851828e+01	2.059250e-01	-3.707154e-06
2	Self-discharging	1.084576e+02	2.860717e+01	2.059364e-01	-3.138645e-06
2	Self-discharging	1.085451e+02	2.869466e+01	2.060547e-01	-3.707154e-06
2	Self-discharging	1.086335e+02	2.878303e+01	2.060165e-01	-3.375524e-06
2	Self-discharging	1.087216e+02	2.887119e+01	2.059517e-01	-3.482119e-06
2	Self-discharging	1.088088e+02	2.895830e+01	2.059288e-01	-3.742686e-06
2	Self-discharging	1.088973e+02	2.904680e+01	2.059860e-01	-3.742686e-06
2	Self-discharging	1.089852e+02	2.913471e+01	2.058983e-01	-3.742686e-06
2	Self-discharging	1.090732e+02	2.922275e+01	2.059288e-01	-3.565027e-06
2	Self-discharging	1.091610e+02	2.931050e+01	2.059555e-01	-3.636091e-06
2	Self-discharging	1.092494e+02	2.939898e+01	2.058716e-01	-3.482119e-06
2	Self-discharging	1.093368e+02	2.948635e+01	2.060318e-01	-3.339992e-06
2	Self-discharging	1.094254e+02	2.957497e+01	2.059784e-01	-3.529495e-06
2	Self-discharging	1.095133e+02	2.966284e+01	2.059860e-01	-3.766374e-06
2	Self-discharging	1.096010e+02	2.975056e+01	2.059059e-01	-3.576871e-06
2	Self-discharging	1.096890e+02	2.983858e+01	2.058640e-01	-3.197865e-06
2	Self-discharging	1.097774e+02	2.992694e+01	2.059669e-01	-3.541339e-06
2	Self-discharging	1.098648e+02	3.001437e+01	2.059479e-01	-3.612403e-06
2	Self-discharging	1.099529e+02	3.010245e+01	2.058449e-01	-3.671622e-06
2	Self-discharging	1.100411e+02	3.019062e+01	2.059860e-01	-3.482119e-06
2	Self-discharging	1.101289e+02	3.027842e+01	2.059402e-01	-3.505807e-06
2	Self-discharging	1.102177e+02	3.036723e+01	2.057953e-01	-3.576871e-06
2	Self-discharging	1.103051e+02	3.045464e+01	2.058907e-01	-3.790062e-06
2	Self-discharging	1.103930e+02	3.054254e+01	2.058907e-01	-3.600559e-06
2	Self-discharging	1.104809e+02	3.063041e+01	2.058144e-01	-3.257084e-06
2	Self-discharging	1.105690e+02	3.071857e+01	2.058296e-01	-3.600559e-06
2	Self-discharging	1.106575e+02	3.080704e+01	2.058449e-01	-2.996518e-06
2	Self-discharging	1.107457e+02	3.089523e+01	2.059364e-01	-3.695310e-06
2	Self-discharging	1.108332e+02	3.098271e+01	2.058678e-01	-3.517651e-06
2	Self-discharging	1.109215e+02	3.107106e+01	2.057648e-01	-3.268928e-06
2	Self-discharging	1.110095e+02	3.115909e+01	2.059250e-01	-3.363680e-06
2	Self-discharging	1.110968e+02	3.124634e+01	2.058334e-01	-3.659778e-06
2	Self-discharging	1.111853e+02	3.133485e+01	2.058983e-01	-3.730842e-06
2	Self-discharging	1.112729e+02	3.142241e+01	2.057648e-01	-3.647935e-06
2	Self-discharging	1.113613e+02	3.151080e+01	2.057800e-01	-3.351836e-06
2	Self-discharging	1.114491e+02	3.159866e+01	2.058372e-01	-3.671622e-06
2	Self-discharging	1.115370e+02	3.168651e+01	2.057877e-01	-3.565027e-06
2	Self-discharging	1.116251e+02	3.177463e+01	2.057610e-01	-3.647935e-06
2	Self-discharging	1.117132e+02	3.186276e+01	2.057610e-01	-3.529495e-06
2	Self-discharging	1.118012e+02	3.195073e+01	2.058372e-01	-3.576871e-06
2	Self-discharging	1.118889e+02	3.203849e+01	2.057381e-01	-3.801906e-06
2	Self-discharging	1.119767e+02	3.212625e+01	2.057228e-01	-3.387368e-06
2	Self-discharging	1.120656e+02	3.221512e+01	2.058029e-01	-3.493963e-06
2	Self-discharging	1.121531e+02	3.230269e+01	2.057800e-01	-3.718998e-06
2	Self-discharging	1.122414e+02	3.239095e+01	2.058220e-01	-3.399212e-06
2	Self-discharging	1.123292e+02	3.247879e+01	2.056885e-01	-3.399212e-06
2	Self-discharging	1.124174e+02	3.256694e+01	2.056999e-01	-3.849282e-06
2	Self-discharging	1.125052e+02	3.265471e+01	2.057037e-01	-3.825594e-06
2	Self-discharging	1.125934e+02	3.274299e+01	2.057953e-01	-3.565027e-06
2	Self-discharging	1.126811e+02	3.283062e+01	2.057686e-01	-3.790062e-06
2	Self-discharging	1.127689e+02	3.291843e+01	2.058029e-01	-3.529495e-06
2	Self-discharging	1.128573e+02	3.300680e+01	2.056999e-01	-3.316304e-06
2	Self-discharging	1.129448e+02	3.309436e+01	2.057495e-01	-3.292616e-06
2	Self-discharging	1.130332e+02	3.318272e+01	2.057800e-01	-3.387368e-06
2	Self-discharging	1.131211e+02	3.327063e+01	2.056427e-01	-3.411056e-06
2	Self-discharging	1.132089e+02	3.335841e+01	2.056923e-01	-3.339992e-06
2	Self-discharging	1.132976e+02	3.344718e+01	2.057114e-01	-3.517651e-06
2	Self-discharging	1.133852e+02	3.353472e+01	2.057037e-01	-3.576871e-06
2	Self-discharging	1.134728e+02	3.362239e+01	2.057838e-01	-3.636091e-06
2	Self-discharging	1.135616e+02	3.371113e+01	2.057762e-01	-3.493963e-06
2	Self-discharging	1.136495e+02	3.379903e+01	2.057381e-01	-3.565027e-06
2	Self-discharging	1.137377e+02	3.388720e+01	2.056770e-01	-3.517651e-06
2	Self-discharging	1.138249e+02	3.397446e+01	2.056999e-01	-3.849282e-06
2	Self-discharging	1.139136e+02	3.406311e+01	2.056427e-01	-3.730842e-06
2	Self-discharging	1.140010e+02	3.415055e+01	2.056732e-01	-3.363680e-06
2	Self-discharging	1.140893e+02	3.423880e+01	2.057343e-01	-3.636091e-06
2	Self-discharging	1.141769e+02	3.432642e+01	2.057304e-01	-3.375524e-06
2	Self-discharging	1.142647e+02	3.441430e+01	2.056618e-01	-3.636091e-06
2	Self-discharging	1.143534e+02	3.450297e+01	2.056694e-01	-3.363680e-06
2	Self-discharging	1.144408e+02	3.459039e+01	2.056618e-01	-3.434744e-06
2	Self-discharging	1.145291e+02	3.467870e+01	2.057419e-01	-3.553183e-06
2	Self-discharging	1.146176e+02	3.476712e+01	2.056808e-01	-3.422900e-06
2	Self-discharging	1.147055e+02	3.485503e+01	2.056885e-01	-3.872969e-06
2	Self-discharging	1.147932e+02	3.494279e+01	2.056580e-01	-3.872969e-06
2	Self-discharging	1.148811e+02	3.503068e+01	2.056808e-01	-3.659778e-06
2	Self-discharging	1.149690e+02	3.511857e+01	2.056732e-01	-3.363680e-06
2	Self-discharging	1.150570e+02	3.520658e+01	2.056847e-01	-3.612403e-06
2	Self-discharging	1.151452e+02	3.529477e+01	2.056694e-01	-3.493963e-06
2	Self-discharging	1.152331e+02	3.538267e+01	2.056084e-01	-3.754530e-06
2	Self-discharging	1.153208e+02	3.547034e+01	2.056198e-01	-3.707154e-06
2	Self-discharging	1.154092e+02	3.555874e+01	2.055969e-01	-3.221553e-06
2	Self-discharging	1.154975e+02	3.564704e+01	2.056122e-01	-3.280772e-06
2	Self-discharging	1.155851e+02	3.573464e+01	2.056122e-01	-3.257084e-06
2	Self-discharging	1.156736e+02	3.582311e+01	2.056160e-01	-3.482119e-06
2	Self-discharging	1.157612e+02	3.591077e+01	2.055931e-01	-3.174177e-06
2	Self-discharging	1.158495e+02	3.599906e+01	2.056656e-01	-3.482119e-06
2	Self-discharging	1.159373e+02	3.608683e+01	2.056465e-01	-3.541339e-06
2	Self-discharging	1.160254e+02	3.617493e+01	2.056503e-01	-3.849282e-06
2	Self-discharging	1.161136e+02	3.626314e+01	2.056694e-01	-3.422900e-06
2	Self-discharging	1.162017e+02	3.635121e+01	2.056084e-01	-3.482119e-06
2	Self-discharging	1.162893e+02	3.643885e+01	2.055931e-01	-3.387368e-06
2	Self-discharging	1.163775e+02	3.652705e+01	2.056160e-01	-3.304460e-06
2	Self-discharging	1.164654e+02	3.661495e+01	2.055779e-01	-3.114957e-06
2	Self-discharging	1.165534e+02	3.670297e+01	2.056503e-01	-3.529495e-06
2	Self-discharging	1.166410e+02	3.679059e+01	2.055244e-01	-3.304460e-06
2	Self-discharging	1.167294e+02	3.687899e+01	2.055511e-01	-3.636091e-06
2	Self-discharging	1.168170e+02	3.696659e+01	2.055550e-01	-3.730842e-06
2	Self-discharging	1.169050e+02	3.705454e+01	2.054787e-01	-3.363680e-06
2	Self-discharging	1.169932e+02	3.714270e+01	2.055473e-01	-3.470275e-06
2	Self-discharging	1.170810e+02	3.723051e+01	2.055626e-01	-3.683466e-06
2	Self-discharging	1.171694e+02	3.731892e+01	2.054939e-01	-3.754530e-06
2	Self-discharging	1.172573e+02	3.740684e+01	2.055473e-01	-3.399212e-06
2	Self-discharging	1.173449e+02	3.749447e+01	2.056198e-01	-3.517651e-06
2	Self-discharging	1.174335e+02	3.758305e+01	2.055817e-01	-3.280772e-06
2	Self-discharging	1.175208e+02	3.767039e+01	2.055550e-01	-3.730842e-06
2	Self-discharging	1.176088e+02	3.775837e+01	2.055244e-01	-3.588715e-06
2	Self-discharging	1.176968e+02	3.784632e+01	2.054710e-01	-3.375524e-06
2	Self-discharging	1.177850e+02	3.793455e+01	2.054253e-01	-3.399212e-06
2	Self-discharging	1.178737e+02	3.802323e+01	2.054825e-01	-3.565027e-06
2	Self-discharging	1.179613e+02	3.811083e+01	2.054520e-01	-3.399212e-06
2	Self-discharging	1.180491e+02	3.819866e+01	2.055855e-01	-3.091269e-06
2	Self-discharging	1.181372e+02	3.828673e+01	2.054634e-01	-3.695310e-06
2	Self-discharging	1.182250e+02	3.837452e+01	2.054825e-01	-3.517651e-06
2	Self-discharging	1.183134e+02	3.846296e+01	2.055092e-01	-3.576871e-06
2	Self-discharging	1.184008e+02	3.855035e+01	2.055855e-01	-3.411056e-06
2	Self-discharging	1.184894e+02	3.863892e+01	2.054443e-01	-3.470275e-06
2	Self-discharging	1.185775e+02	3.872701e+01	2.054291e-01	-3.399212e-06
2	Self-discharging	1.186652e+02	3.881471e+01	2.054291e-01	-3.588715e-06
2	Self-discharging	1.187527e+02	3.890229e+01	2.054634e-01	-3.647935e-06
2	Self-discharging	1.188411e+02	3.899067e+01	2.055473e-01	-3.008362e-06
2	Self-discharging	1.189295e+02	3.907902e+01	2.055702e-01	-3.221553e-06
2	Self-discharging	1.190177e+02	3.916723e+01	2.054558e-01	-3.458431e-06
2	Self-discharging	1.191057e+02	3.925521e+01	2.054825e-01	-3.470275e-06
2	Self-discharging	1.191930e+02	3.934253e+01	2.053757e-01	-3.434744e-06
2	Self-discharging	1.192812e+02	3.943077e+01	2.054062e-01	-3.363680e-06
2	Self-discharging	1.193692e+02	3.951879e+01	2.054367e-01	-3.636091e-06
2	Self-discharging	1.194571e+02	3.960661e+01	2.055626e-01	-3.636091e-06
2	Self-discharging	1.195450e+02	3.969451e+01	2.054443e-01	-3.292616e-06
2	Self-discharging	1.196336e+02	3.978317e+01	2.054329e-01	-3.150489e-06
2	Self-discharging	1.197213e+02	3.987081e+01	2.054253e-01	-3.280772e-06
2	Self-discharging	1.198093e+02	3.995881e+01	2.054596e-01	-3.647935e-06
2	Self-discharging	1.198971e+02	4.004661e+01	2.053719e-01	-3.446588e-06
2	Self-discharging	1.199852e+02	4.013475e+01	2.054443e-01	-3.624247e-06
2	Self-discharging	1.200731e+02	4.022269e+01	2.054672e-01	-3.659778e-06
2	Self-discharging	1.201612e+02	4.031075e+01	2.053909e-01	-3.742686e-06
2	Self-discharging	1.202491e+02	4.039861e+01	2.053871e-01	-3.257084e-06
2	Self-discharging	1.203372e+02	4.048676e+01	2.053833e-01	-3.162333e-06
2	Self-discharging	1.204247e+02	4.057428e+01	2.053413e-01	-3.754530e-06
2	Self-discharging	1.205137e+02	4.066325e+01	2.054367e-01	-3.695310e-06
2	Self-discharging	1.206012e+02	4.075072e+01	2.055206e-01	-3.422900e-06
2	Self-discharging	1.206897e+02	4.083923e+01	2.054367e-01	-3.268928e-06
2	Self-discharging	1.207775e+02	4.092706e+01	2.053757e-01	-2.984674e-06
2	Self-discharging	1.208649e+02	4.101450e+01	2.054482e-01	-3.316304e-06
2	Self-discharging	1.209530e+02	4.110251e+01	2.054291e-01	-3.446588e-06
2	Self-discharging	1.210416e+02	4.119113e+01	2.053490e-01	-2.925454e-06
2	Self-discharging	1.211296e+02	4.127910e+01	2.053871e-01	-3.541339e-06
2	Self-discharging	1.212177e+02	4.136720e+01	2.054176e-01	-3.707154e-06
2	Self-discharging	1.213049e+02	4.145445e+01	2.054443e-01	-3.849282e-06
2	Self-discharging	1.213936e+02	4.154311e+01	2.053032e-01	-3.766374e-06
2	Self-discharging	1.214816e+02	4.163112e+01	2.053604e-01	-3.351836e-06
2	Self-discharging	1.215694e+02	4.171893e+01	2.053986e-01	-3.434744e-06
2	Self-discharging	1.216573e+02	4.180680e+01	2.053719e-01	-3.482119e-06
2	Self-discharging	1.217455e+02	4.189502e+01	2.053337e-01	-3.304460e-06
2	Self-discharging	1.218336e+02	4.198315e+01	2.053223e-01	-3.659778e-06
2	Self-discharging	1.219212e+02	4.207078e+01	2.054558e-01	-3.446588e-06
