C-rate	Cycle number	Half cycle number	Elapsed time (s)	Elapsed C-rate time (s)	Potential (V)	Current (A)
100	2	4	1.637694e+03	1.135921e+02	7.765846e-01	-6.547749e-05
100	2	4	1.637782e+03	1.136799e+02	7.742500e-01	-6.547773e-05
100	2	4	1.637870e+03	1.137678e+02	7.716141e-01	-6.547630e-05
100	2	4	1.637957e+03	1.138558e+02	7.692451e-01	-6.547737e-05
100	2	4	1.638045e+03	1.139437e+02	7.667351e-01	-6.547701e-05
100	2	4	1.638133e+03	1.140315e+02	7.642822e-01	-6.547773e-05
100	2	4	1.638221e+03	1.141195e+02	7.616920e-01	-6.547391e-05
100	2	4	1.638309e+03	1.142077e+02	7.591705e-01	-6.547475e-05
100	2	4	1.638397e+03	1.142955e+02	7.566643e-01	-6.547761e-05
100	2	4	1.638486e+03	1.143838e+02	7.541122e-01	-6.547821e-05
100	2	4	1.638574e+03	1.144719e+02	7.517395e-01	-6.547499e-05
100	2	4	1.638661e+03	1.145593e+02	7.492218e-01	-6.547689e-05
100	2	4	1.638749e+03	1.146474e+02	7.467041e-01	-6.547785e-05
100	2	4	1.638837e+03	1.147353e+02	7.442245e-01	-6.547868e-05
100	2	4	1.638925e+03	1.148235e+02	7.416039e-01	-6.547868e-05
100	2	4	1.639013e+03	1.149114e+02	7.392387e-01	-6.547582e-05
100	2	4	1.639101e+03	1.149994e+02	7.366486e-01	-6.547439e-05
100	2	4	1.639189e+03	1.150877e+02	7.342834e-01	-6.547546e-05
100	2	4	1.639278e+03	1.151760e+02	7.317047e-01	-6.547880e-05
100	2	4	1.639366e+03	1.152640e+02	7.292786e-01	-6.547701e-05
100	2	4	1.639454e+03	1.153519e+02	7.267342e-01	-6.547713e-05
100	2	4	1.639542e+03	1.154400e+02	7.241783e-01	-6.547844e-05
100	2	4	1.639630e+03	1.155279e+02	7.217789e-01	-6.547928e-05
100	2	4	1.639718e+03	1.156159e+02	7.191467e-01	-6.547582e-05
100	2	4	1.639806e+03	1.157039e+02	7.167091e-01	-6.547880e-05
100	2	4	1.639894e+03	1.157919e+02	7.142677e-01	-6.547737e-05
100	2	4	1.639982e+03	1.158799e+02	7.117500e-01	-6.547570e-05
100	2	4	1.640070e+03	1.159680e+02	7.092438e-01	-6.547666e-05
100	2	4	1.640158e+03	1.160560e+02	7.067337e-01	-6.547606e-05
100	2	4	1.640246e+03	1.161440e+02	7.042351e-01	-6.547451e-05
100	2	4	1.640334e+03	1.162322e+02	7.017365e-01	-6.547463e-05
100	2	4	1.640422e+03	1.163201e+02	6.992798e-01	-6.547654e-05
100	2	4	1.640509e+03	1.164073e+02	6.968040e-01	-6.547391e-05
100	2	4	1.640597e+03	1.164955e+02	6.943207e-01	-6.547797e-05
100	2	4	1.640685e+03	1.165838e+02	6.918564e-01	-6.547642e-05
100	2	4	1.640773e+03	1.166717e+02	6.893387e-01	-6.547594e-05
100	2	4	1.640861e+03	1.167596e+02	6.868401e-01	-6.547737e-05
100	2	4	1.640949e+03	1.168476e+02	6.843643e-01	-6.547701e-05
100	2	4	1.641037e+03	1.169356e+02	6.818962e-01	-6.547308e-05
100	2	4	1.641126e+03	1.170239e+02	6.793747e-01	-6.547737e-05
100	2	4	1.641214e+03	1.171120e+02	6.769104e-01	-6.547868e-05
100	2	4	1.641301e+03	1.171996e+02	6.744957e-01	-6.547916e-05
100	2	4	1.641389e+03	1.172874e+02	6.719360e-01	-6.547678e-05
100	2	4	1.641478e+03	1.173762e+02	6.694069e-01	-6.547666e-05
100	2	4	1.641566e+03	1.174641e+02	6.669693e-01	-6.547451e-05
100	2	4	1.641654e+03	1.175519e+02	6.644211e-01	-6.547487e-05
100	2	4	1.641741e+03	1.176398e+02	6.619606e-01	-6.547797e-05
100	2	4	1.641829e+03	1.177276e+02	6.595764e-01	-6.547928e-05
100	2	4	1.641917e+03	1.178154e+02	6.570892e-01	-6.547749e-05
100	2	4	1.642005e+03	1.179032e+02	6.545944e-01	-6.547606e-05
100	2	4	1.642094e+03	1.179920e+02	6.521454e-01	-6.547606e-05
100	2	4	1.642181e+03	1.180798e+02	6.495819e-01	-6.547546e-05
100	2	4	1.642269e+03	1.181676e+02	6.471329e-01	-6.547749e-05
100	2	4	1.642357e+03	1.182555e+02	6.447487e-01	-6.547558e-05
100	2	4	1.642445e+03	1.183434e+02	6.422844e-01	-6.547761e-05
100	2	4	1.642533e+03	1.184313e+02	6.396523e-01	-6.547451e-05
100	2	4	1.642621e+03	1.185196e+02	6.372452e-01	-6.547666e-05
100	2	4	1.642710e+03	1.186079e+02	6.347847e-01	-6.547761e-05
100	2	4	1.642797e+03	1.186958e+02	6.322021e-01	-6.547761e-05
100	2	4	1.642885e+03	1.187836e+02	6.297722e-01	-6.547666e-05
100	2	4	1.642973e+03	1.188715e+02	6.273499e-01	-6.547761e-05
100	2	4	1.643061e+03	1.189595e+02	6.247978e-01	-6.547928e-05
100	2	4	1.643150e+03	1.190482e+02	6.223526e-01	-6.547678e-05
100	2	4	1.643238e+03	1.191362e+02	6.199608e-01	-6.547630e-05
100	2	4	1.643326e+03	1.192241e+02	6.174240e-01	-6.547451e-05
100	2	4	1.643413e+03	1.193113e+02	6.150742e-01	-6.547368e-05
100	2	4	1.643502e+03	1.194002e+02	6.124725e-01	-6.547725e-05
100	2	4	1.643589e+03	1.194874e+02	6.099854e-01	-6.547844e-05
100	2	4	1.643677e+03	1.195752e+02	6.075363e-01	-6.547511e-05
100	2	4	1.643766e+03	1.196641e+02	6.049995e-01	-6.547630e-05
100	2	4	1.643854e+03	1.197520e+02	6.025581e-01	-6.547821e-05
100	2	4	1.643942e+03	1.198399e+02	6.000443e-01	-6.547654e-05
100	2	4	1.644030e+03	1.199280e+02	5.976181e-01	-6.547964e-05
100	2	4	1.644117e+03	1.200157e+02	5.951271e-01	-6.547642e-05
100	2	4	1.644205e+03	1.201035e+02	5.926094e-01	-6.547582e-05
100	2	4	1.644293e+03	1.201914e+02	5.901375e-01	-6.547713e-05
100	2	4	1.644381e+03	1.202793e+02	5.877914e-01	-6.547570e-05
100	2	4	1.644470e+03	1.203682e+02	5.853539e-01	-6.547451e-05
100	2	4	1.644557e+03	1.204555e+02	5.828667e-01	-6.547666e-05
100	2	4	1.644645e+03	1.205438e+02	5.803795e-01	-6.547415e-05
100	2	4	1.644733e+03	1.206317e+02	5.778694e-01	-6.547654e-05
100	2	4	1.644822e+03	1.207201e+02	5.753365e-01	-6.547439e-05
100	2	4	1.644909e+03	1.208075e+02	5.729637e-01	-6.547785e-05
100	2	4	1.644998e+03	1.208958e+02	5.704155e-01	-6.547427e-05
100	2	4	1.645086e+03	1.209841e+02	5.679131e-01	-6.547701e-05
100	2	4	1.645173e+03	1.210714e+02	5.655251e-01	-6.547678e-05
100	2	4	1.645261e+03	1.211593e+02	5.630646e-01	-6.547642e-05
100	2	4	1.645349e+03	1.212473e+02	5.605507e-01	-6.547868e-05
100	2	4	1.645438e+03	1.213362e+02	5.580482e-01	-6.547773e-05
100	2	4	1.645526e+03	1.214240e+02	5.556335e-01	-6.547737e-05
100	2	4	1.645614e+03	1.215120e+02	5.531693e-01	-6.547880e-05
100	2	4	1.645702e+03	1.215999e+02	5.507202e-01	-6.547856e-05
100	2	4	1.645789e+03	1.216877e+02	5.482368e-01	-6.547618e-05
100	2	4	1.645877e+03	1.217756e+02	5.458641e-01	-6.547666e-05
100	2	4	1.645965e+03	1.218634e+02	5.432396e-01	-6.547606e-05
100	2	4	1.646053e+03	1.219514e+02	5.408211e-01	-6.547439e-05
100	2	4	1.646141e+03	1.220397e+02	5.384827e-01	-6.547546e-05
100	2	4	1.646230e+03	1.221279e+02	5.358124e-01	-6.547880e-05
100	2	4	1.646317e+03	1.222158e+02	5.334549e-01	-6.547618e-05
100	2	4	1.646405e+03	1.223036e+02	5.309029e-01	-6.547630e-05
100	2	4	1.646493e+03	1.223914e+02	5.285339e-01	-6.547534e-05
100	2	4	1.646581e+03	1.224793e+02	5.259895e-01	-6.547737e-05
100	2	4	1.646670e+03	1.225682e+02	5.235138e-01	-6.547964e-05
100	2	4	1.646758e+03	1.226561e+02	5.210533e-01	-6.547892e-05
100	2	4	1.646846e+03	1.227439e+02	5.185165e-01	-6.547725e-05
100	2	4	1.646934e+03	1.228319e+02	5.162621e-01	-6.547546e-05
100	2	4	1.647022e+03	1.229200e+02	5.136986e-01	-6.547487e-05
100	2	4	1.647110e+03	1.230081e+02	5.112152e-01	-6.547499e-05
100	2	4	1.647198e+03	1.230961e+02	5.087738e-01	-6.547785e-05
100	2	4	1.647285e+03	1.231834e+02	5.062637e-01	-6.547630e-05
100	2	4	1.647373e+03	1.232713e+02	5.039520e-01	-6.547749e-05
100	2	4	1.647462e+03	1.233602e+02	5.014267e-01	-6.548083e-05
100	2	4	1.647550e+03	1.234480e+02	4.989166e-01	-6.547856e-05
100	2	4	1.647637e+03	1.235357e+02	4.964447e-01	-6.547618e-05
100	2	4	1.647725e+03	1.236236e+02	4.942093e-01	-6.547618e-05
100	2	4	1.647813e+03	1.237114e+02	4.915352e-01	-6.547737e-05
100	2	4	1.647902e+03	1.238002e+02	4.891777e-01	-6.547558e-05
100	2	4	1.647990e+03	1.238881e+02	4.866142e-01	-6.547511e-05
100	2	4	1.648078e+03	1.239760e+02	4.843025e-01	-6.547785e-05
100	2	4	1.648166e+03	1.240639e+02	4.816628e-01	-6.547511e-05
100	2	4	1.648253e+03	1.241518e+02	4.793053e-01	-6.547534e-05
100	2	4	1.648341e+03	1.242397e+02	4.768639e-01	-6.547904e-05
100	2	4	1.648429e+03	1.243276e+02	4.744682e-01	-6.547487e-05
100	2	4	1.648517e+03	1.244158e+02	4.718094e-01	-6.547666e-05
100	2	4	1.648605e+03	1.245037e+02	4.694633e-01	-6.547582e-05
100	2	4	1.648693e+03	1.245918e+02	4.670982e-01	-6.547475e-05
100	2	4	1.648782e+03	1.246802e+02	4.644661e-01	-6.547904e-05
100	2	4	1.648869e+03	1.247675e+02	4.621277e-01	-6.547904e-05
100	2	4	1.648957e+03	1.248556e+02	4.596138e-01	-6.547761e-05
100	2	4	1.649046e+03	1.249441e+02	4.571609e-01	-6.547666e-05
100	2	4	1.649134e+03	1.250320e+02	4.547195e-01	-6.547642e-05
100	2	4	1.649222e+03	1.251200e+02	4.522629e-01	-6.547689e-05
100	2	4	1.649310e+03	1.252079e+02	4.497681e-01	-6.547546e-05
100	2	4	1.649397e+03	1.252957e+02	4.472160e-01	-6.547630e-05
100	2	4	1.649485e+03	1.253835e+02	4.449883e-01	-6.547678e-05
100	2	4	1.649573e+03	1.254713e+02	4.424744e-01	-6.547761e-05
100	2	4	1.649662e+03	1.255601e+02	4.400177e-01	-6.547618e-05
100	2	4	1.649750e+03	1.256482e+02	4.375610e-01	-6.547809e-05
100	2	4	1.649838e+03	1.257361e+02	4.349709e-01	-6.547809e-05
100	2	4	1.649926e+03	1.258239e+02	4.326096e-01	-6.547654e-05
100	2	4	1.650013e+03	1.259118e+02	4.301872e-01	-6.547856e-05
100	2	4	1.650101e+03	1.259996e+02	4.276886e-01	-6.547594e-05
100	2	4	1.650189e+03	1.260874e+02	4.253159e-01	-6.547594e-05
100	2	4	1.650278e+03	1.261762e+02	4.228821e-01	-6.547773e-05
100	2	4	1.650366e+03	1.262641e+02	4.204903e-01	-6.547487e-05
100	2	4	1.650453e+03	1.263514e+02	4.178581e-01	-6.547630e-05
100	2	4	1.650541e+03	1.264396e+02	4.155121e-01	-6.547475e-05
100	2	4	1.650630e+03	1.265279e+02	4.131241e-01	-6.547797e-05
100	2	4	1.650718e+03	1.266161e+02	4.105530e-01	-6.547678e-05
100	2	4	1.650806e+03	1.267041e+02	4.081039e-01	-6.547689e-05
100	2	4	1.650894e+03	1.267920e+02	4.056511e-01	-6.547797e-05
100	2	4	1.650982e+03	1.268800e+02	4.031143e-01	-6.547606e-05
100	2	4	1.651070e+03	1.269681e+02	4.008713e-01	-6.547487e-05
100	2	4	1.651157e+03	1.270558e+02	3.982658e-01	-6.547511e-05
100	2	4	1.651246e+03	1.271441e+02	3.958549e-01	-6.547785e-05
100	2	4	1.651334e+03	1.272320e+02	3.933830e-01	-6.547534e-05
100	2	4	1.651421e+03	1.273197e+02	3.909836e-01	-6.547701e-05
100	2	4	1.651509e+03	1.274076e+02	3.885193e-01	-6.547511e-05
100	2	4	1.651598e+03	1.274962e+02	3.860435e-01	-6.547725e-05
100	2	4	1.651685e+03	1.275832e+02	3.835640e-01	-6.547761e-05
100	2	4	1.651773e+03	1.276712e+02	3.812218e-01	-6.547654e-05
100	2	4	1.651862e+03	1.277602e+02	3.787460e-01	-6.547642e-05
100	2	4	1.651950e+03	1.278481e+02	3.762054e-01	-6.547546e-05
100	2	4	1.652038e+03	1.279360e+02	3.738289e-01	-6.547582e-05
100	2	4	1.652126e+03	1.280241e+02	3.713455e-01	-6.547594e-05
100	2	4	1.652213e+03	1.281115e+02	3.690262e-01	-6.547713e-05
100	2	4	1.652301e+03	1.281997e+02	3.665390e-01	-6.547630e-05
100	2	4	1.652390e+03	1.282878e+02	3.640213e-01	-6.547534e-05
100	2	4	1.652478e+03	1.283761e+02	3.614807e-01	-6.547618e-05
100	2	4	1.652566e+03	1.284641e+02	3.592224e-01	-6.547463e-05
100	2	4	1.652654e+03	1.285518e+02	3.566093e-01	-6.547439e-05
100	2	4	1.652741e+03	1.286392e+02	3.541908e-01	-6.547582e-05
100	2	4	1.652829e+03	1.287273e+02	3.519020e-01	-6.547713e-05
100	2	4	1.652917e+03	1.288153e+02	3.493195e-01	-6.547618e-05
100	2	4	1.653006e+03	1.289041e+02	3.469887e-01	-6.547713e-05
100	2	4	1.653093e+03	1.289917e+02	3.444748e-01	-6.547856e-05
100	2	4	1.653182e+03	1.290799e+02	3.420753e-01	-6.547630e-05
100	2	4	1.653270e+03	1.291679e+02	3.396187e-01	-6.547821e-05
100	2	4	1.653357e+03	1.292557e+02	3.371544e-01	-6.547582e-05
100	2	4	1.653446e+03	1.293441e+02	3.346252e-01	-6.547701e-05
100	2	4	1.653534e+03	1.294322e+02	3.322372e-01	-6.547701e-05
100	2	4	1.653622e+03	1.295199e+02	3.297615e-01	-6.547749e-05
100	2	4	1.653710e+03	1.296082e+02	3.273659e-01	-6.547773e-05
100	2	4	1.653798e+03	1.296960e+02	3.250084e-01	-6.547630e-05
100	2	4	1.653886e+03	1.297838e+02	3.223877e-01	-6.547654e-05
100	2	4	1.653973e+03	1.298717e+02	3.201180e-01	-6.547773e-05
100	2	4	1.654061e+03	1.299596e+02	3.176270e-01	-6.547999e-05
100	2	4	1.654149e+03	1.300475e+02	3.151512e-01	-6.547689e-05
100	2	4	1.654238e+03	1.301358e+02	3.126678e-01	-6.547785e-05
100	2	4	1.654326e+03	1.302241e+02	3.102493e-01	-6.547880e-05
100	2	4	1.654414e+03	1.303119e+02	3.077354e-01	-6.547475e-05
100	2	4	1.654502e+03	1.304002e+02	3.053627e-01	-6.547940e-05
100	2	4	1.654589e+03	1.304876e+02	3.027916e-01	-6.547689e-05
100	2	4	1.654677e+03	1.305758e+02	3.003387e-01	-6.547904e-05
100	2	4	1.654765e+03	1.306635e+02	2.980919e-01	-6.547439e-05
100	2	4	1.654853e+03	1.307514e+02	2.956696e-01	-6.547821e-05
100	2	4	1.654941e+03	1.308396e+02	2.932396e-01	-6.547606e-05
100	2	4	1.655029e+03	1.309275e+02	2.907066e-01	-6.547642e-05
100	2	4	1.655117e+03	1.310154e+02	2.882843e-01	-6.547725e-05
100	2	4	1.655205e+03	1.311034e+02	2.859612e-01	-6.547797e-05
100	2	4	1.655293e+03	1.311914e+02	2.834358e-01	-6.547868e-05
100	2	4	1.655381e+03	1.312794e+02	2.809906e-01	-6.547809e-05
100	2	4	1.655469e+03	1.313675e+02	2.785606e-01	-6.547856e-05
100	2	4	1.655557e+03	1.314555e+02	2.761536e-01	-6.547785e-05
100	2	4	1.655645e+03	1.315435e+02	2.735596e-01	-6.547701e-05
100	2	4	1.655733e+03	1.316315e+02	2.711906e-01	-6.547582e-05
100	2	4	1.655821e+03	1.317195e+02	2.688179e-01	-6.547666e-05
100	2	4	1.655909e+03	1.318074e+02	2.662964e-01	-6.547523e-05
100	2	4	1.655997e+03	1.318954e+02	2.639580e-01	-6.547701e-05
100	2	4	1.656085e+03	1.319833e+02	2.614441e-01	-6.547618e-05
100	2	4	1.656174e+03	1.320719e+02	2.590790e-01	-6.547534e-05
100	2	4	1.656262e+03	1.321600e+02	2.565155e-01	-6.547642e-05
100	2	4	1.656350e+03	1.322479e+02	2.541771e-01	-6.547570e-05
100	2	4	1.656437e+03	1.323355e+02	2.516556e-01	-6.547725e-05
100	2	4	1.656526e+03	1.324241e+02	2.493095e-01	-6.547511e-05
100	2	4	1.656614e+03	1.325122e+02	2.468719e-01	-6.547415e-05
100	2	4	1.656701e+03	1.325995e+02	2.443428e-01	-6.547606e-05
100	2	4	1.656790e+03	1.326881e+02	2.418938e-01	-6.547785e-05
100	2	4	1.656878e+03	1.327759e+02	2.395363e-01	-6.547630e-05
100	2	4	1.656965e+03	1.328638e+02	2.371025e-01	-6.547534e-05
100	2	4	1.657053e+03	1.329517e+02	2.345238e-01	-6.547797e-05
100	2	4	1.657141e+03	1.330397e+02	2.320824e-01	-6.547689e-05
100	2	4	1.657230e+03	1.331279e+02	2.297478e-01	-6.547725e-05
100	2	4	1.657317e+03	1.332153e+02	2.274055e-01	-6.547809e-05
100	2	4	1.657406e+03	1.333042e+02	2.248611e-01	-6.547737e-05
100	2	4	1.657494e+03	1.333920e+02	2.224541e-01	-6.547666e-05
100	2	4	1.657582e+03	1.334800e+02	2.200089e-01	-6.547606e-05
100	2	4	1.657670e+03	1.335679e+02	2.175179e-01	-6.547785e-05
100	2	4	1.657758e+03	1.336559e+02	2.152328e-01	-6.547749e-05
100	2	4	1.657846e+03	1.337440e+02	2.127991e-01	-6.547749e-05
100	2	4	1.657934e+03	1.338319e+02	2.103615e-01	-6.547713e-05
100	2	4	1.658021e+03	1.339198e+02	2.079430e-01	-6.547940e-05
100	2	4	1.658109e+03	1.340075e+02	2.054214e-01	-6.547523e-05
100	2	4	1.658197e+03	1.340952e+02	2.030220e-01	-6.547821e-05
100	2	4	1.658285e+03	1.341833e+02	2.004700e-01	-6.547678e-05
100	2	4	1.658373e+03	1.342712e+02	1.980629e-01	-6.547570e-05
100	2	4	1.658461e+03	1.343592e+02	1.956787e-01	-6.547773e-05
100	2	4	1.658550e+03	1.344480e+02	1.932831e-01	-6.547666e-05
100	2	4	1.658638e+03	1.345361e+02	1.907310e-01	-6.547844e-05
100	2	4	1.658726e+03	1.346239e+02	1.883278e-01	-6.547737e-05
100	2	4	1.658814e+03	1.347119e+02	1.859360e-01	-6.547725e-05
100	2	4	1.658901e+03	1.347998e+02	1.835022e-01	-6.547570e-05
100	2	4	1.658989e+03	1.348877e+02	1.810188e-01	-6.547868e-05
100	2	4	1.659077e+03	1.349755e+02	1.786423e-01	-6.547499e-05
100	2	4	1.659166e+03	1.350639e+02	1.761665e-01	-6.547606e-05
100	2	4	1.659253e+03	1.351514e+02	1.737671e-01	-6.547725e-05
100	2	4	1.659341e+03	1.352394e+02	1.713066e-01	-6.547630e-05
100	2	4	1.659429e+03	1.353274e+02	1.689186e-01	-6.547701e-05
100	2	4	1.659517e+03	1.354153e+02	1.664810e-01	-6.547773e-05
100	2	4	1.659606e+03	1.355042e+02	1.640129e-01	-6.547523e-05
100	2	4	1.659694e+03	1.355922e+02	1.615219e-01	-6.547606e-05
100	2	4	1.659782e+03	1.356802e+02	1.591187e-01	-6.547844e-05
100	2	4	1.659869e+03	1.357672e+02	1.567039e-01	-6.547558e-05
100	2	4	1.659958e+03	1.358561e+02	1.543465e-01	-6.547797e-05
100	2	4	1.660046e+03	1.359440e+02	1.519279e-01	-6.547737e-05
100	2	4	1.660134e+03	1.360318e+02	1.494331e-01	-6.547618e-05
100	2	4	1.660221e+03	1.361196e+02	1.471291e-01	-6.547952e-05
100	2	4	1.660309e+03	1.362076e+02	1.445732e-01	-6.547666e-05
100	2	4	1.660397e+03	1.362953e+02	1.421127e-01	-6.547964e-05
100	2	4	1.660486e+03	1.363841e+02	1.397591e-01	-6.547487e-05
100	2	4	1.660573e+03	1.364715e+02	1.373138e-01	-6.547523e-05
100	2	4	1.660661e+03	1.365598e+02	1.348114e-01	-6.547642e-05
100	2	4	1.660749e+03	1.366477e+02	1.324692e-01	-6.547594e-05
100	2	4	1.660837e+03	1.367356e+02	1.300735e-01	-6.547678e-05
100	2	4	1.660925e+03	1.368236e+02	1.276665e-01	-6.547666e-05
100	2	4	1.661013e+03	1.369117e+02	1.251640e-01	-6.547737e-05
100	2	4	1.661101e+03	1.369996e+02	1.227493e-01	-6.547749e-05
100	2	4	1.661189e+03	1.370876e+02	1.203613e-01	-6.547987e-05
100	2	4	1.661277e+03	1.371756e+02	1.178894e-01	-6.547678e-05
100	2	4	1.661365e+03	1.372635e+02	1.154709e-01	-6.547463e-05
100	2	4	1.661454e+03	1.373521e+02	1.130562e-01	-6.547749e-05
100	2	4	1.661542e+03	1.374401e+02	1.105385e-01	-6.547785e-05
100	2	4	1.661629e+03	1.375278e+02	1.081657e-01	-6.547856e-05
100	2	4	1.661717e+03	1.376155e+02	1.057510e-01	-6.547880e-05
100	2	4	1.661805e+03	1.377035e+02	1.032600e-01	-6.547546e-05
100	2	4	1.661893e+03	1.377914e+02	1.008034e-01	-6.547821e-05
100	2	4	1.661981e+03	1.378793e+02	9.839249e-02	-6.547618e-05
100	2	4	1.662069e+03	1.379673e+02	9.607697e-02	-6.547976e-05
100	2	4	1.662158e+03	1.380562e+02	9.370041e-02	-6.547654e-05
100	2	4	1.662246e+03	1.381442e+02	9.122086e-02	-6.547606e-05
100	2	4	1.662334e+03	1.382320e+02	8.876801e-02	-6.547534e-05
100	2	4	1.662422e+03	1.383199e+02	8.624649e-02	-6.547832e-05
100	2	4	1.662509e+03	1.384078e+02	8.392334e-02	-6.547725e-05
100	2	4	1.662597e+03	1.384956e+02	8.147430e-02	-6.547821e-05
100	2	4	1.662685e+03	1.385834e+02	7.905197e-02	-6.547725e-05
100	2	4	1.662773e+03	1.386715e+02	7.660294e-02	-6.547773e-05
100	2	4	1.662861e+03	1.387592e+02	7.416916e-02	-6.547534e-05
100	2	4	1.662950e+03	1.388482e+02	7.172775e-02	-6.547415e-05
100	2	4	1.663037e+03	1.389354e+02	6.931305e-02	-6.547725e-05
100	2	4	1.663125e+03	1.390237e+02	6.690598e-02	-6.547654e-05
100	2	4	1.663213e+03	1.391116e+02	6.446838e-02	-6.547689e-05
100	2	4	1.663301e+03	1.391994e+02	6.200409e-02	-6.547666e-05
100	2	4	1.663389e+03	1.392873e+02	5.968857e-02	-6.547654e-05
100	2	4	1.663478e+03	1.393761e+02	5.723572e-02	-6.547821e-05
100	2	4	1.663566e+03	1.394641e+02	5.477524e-02	-6.547558e-05
100	2	4	1.663654e+03	1.395520e+02	5.244064e-02	-6.547952e-05
100	2	4	1.663742e+03	1.396400e+02	4.996490e-02	-6.547642e-05
100	2	4	1.663830e+03	1.397280e+02	4.749680e-02	-6.547964e-05
100	2	4	1.663918e+03	1.398159e+02	4.504776e-02	-6.547582e-05
100	2	4	1.664006e+03	1.399039e+02	4.273987e-02	-6.547701e-05
100	2	4	1.664094e+03	1.399919e+02	4.031754e-02	-6.547463e-05
100	2	4	1.664182e+03	1.400802e+02	3.770447e-02	-6.547487e-05
100	2	4	1.664270e+03	1.401681e+02	3.539658e-02	-6.547642e-05
100	2	4	1.664357e+03	1.402555e+02	3.295517e-02	-6.547832e-05
100	2	4	1.664445e+03	1.403435e+02	3.050232e-02	-6.547832e-05
100	2	4	1.664533e+03	1.404315e+02	2.806091e-02	-6.547856e-05
100	2	4	1.664621e+03	1.405194e+02	2.565002e-02	-6.547427e-05
100	2	4	1.664709e+03	1.406076e+02	2.327728e-02	-6.547725e-05
100	2	4	1.664797e+03	1.406958e+02	2.083969e-02	-6.547904e-05
100	2	4	1.664886e+03	1.407840e+02	1.842499e-02	-6.547689e-05
100	2	4	1.664974e+03	1.408721e+02	1.604843e-02	-6.547689e-05
100	2	4	1.665062e+03	1.409601e+02	1.361847e-02	-6.547666e-05
100	2	4	1.665150e+03	1.410480e+02	1.114655e-02	-6.547606e-05
100	2	4	1.665238e+03	1.411359e+02	8.785248e-03	-6.547487e-05
100	2	4	1.665325e+03	1.412233e+02	6.317139e-03	-6.547821e-05
100	2	4	1.665413e+03	1.413116e+02	3.944397e-03	-6.547880e-05
100	2	4	1.665501e+03	1.413995e+02	1.457214e-03	-6.547856e-05
100	2	4	1.665589e+03	1.414874e+02	-9.269714e-04	-6.547594e-05
100	3	5	1.665677e+03	1.415757e+02	-7.629395e-04	-4.230952e-05
100	3	5	1.665765e+03	1.416634e+02	1.310730e-02	6.552649e-05
100	3	5	1.665853e+03	1.417517e+02	1.595688e-02	6.552434e-05
100	3	5	1.665942e+03	1.418400e+02	1.873779e-02	6.552517e-05
100	3	5	1.666029e+03	1.419274e+02	2.151108e-02	6.552589e-05
100	3	5	1.666117e+03	1.420153e+02	2.413559e-02	6.552529e-05
100	3	5	1.666205e+03	1.421033e+02	2.682495e-02	6.552505e-05
100	3	5	1.666293e+03	1.421913e+02	2.957916e-02	6.552172e-05
100	3	5	1.666381e+03	1.422798e+02	3.220749e-02	6.552649e-05
100	3	5	1.666470e+03	1.423681e+02	3.485107e-02	6.552470e-05
100	3	5	1.666557e+03	1.424553e+02	3.757095e-02	6.552494e-05
100	3	5	1.666646e+03	1.425442e+02	4.011536e-02	6.552505e-05
100	3	5	1.666733e+03	1.426314e+02	4.277420e-02	6.552446e-05
100	3	5	1.666821e+03	1.427198e+02	4.532623e-02	6.552386e-05
100	3	5	1.666909e+03	1.428077e+02	4.799652e-02	6.552505e-05
100	3	5	1.666998e+03	1.428960e+02	5.064774e-02	6.552386e-05
100	3	5	1.667085e+03	1.429833e+02	5.323029e-02	6.552291e-05
100	3	5	1.667174e+03	1.430720e+02	5.583572e-02	6.552446e-05
100	3	5	1.667262e+03	1.431599e+02	5.852890e-02	6.552255e-05
100	3	5	1.667349e+03	1.432477e+02	6.103516e-02	6.552470e-05
100	3	5	1.667437e+03	1.433355e+02	6.370544e-02	6.552505e-05
100	3	5	1.667526e+03	1.434239e+02	6.625366e-02	6.552541e-05
100	3	5	1.667613e+03	1.435118e+02	6.879044e-02	6.552351e-05
100	3	5	1.667702e+03	1.436001e+02	7.141495e-02	6.552577e-05
100	3	5	1.667789e+03	1.436873e+02	7.405853e-02	6.552708e-05
100	3	5	1.667878e+03	1.437761e+02	7.647324e-02	6.552315e-05
100	3	5	1.667965e+03	1.438635e+02	7.918549e-02	6.552470e-05
100	3	5	1.668053e+03	1.439514e+02	8.172226e-02	6.552517e-05
100	3	5	1.668141e+03	1.440393e+02	8.424377e-02	6.552494e-05
100	3	5	1.668229e+03	1.441277e+02	8.687210e-02	6.552672e-05
100	3	5	1.668317e+03	1.442155e+02	8.934784e-02	6.552243e-05
100	3	5	1.668405e+03	1.443032e+02	9.195328e-02	6.552529e-05
100	3	5	1.668494e+03	1.443919e+02	9.448242e-02	6.552565e-05
100	3	5	1.668581e+03	1.444796e+02	9.706497e-02	6.552362e-05
100	3	5	1.668669e+03	1.445672e+02	9.954834e-02	6.552362e-05
100	3	5	1.668758e+03	1.446561e+02	1.021042e-01	6.552541e-05
100	3	5	1.668845e+03	1.447434e+02	1.047859e-01	6.552398e-05
100	3	5	1.668933e+03	1.448318e+02	1.072655e-01	6.552494e-05
100	3	5	1.669021e+03	1.449197e+02	1.098137e-01	6.552362e-05
100	3	5	1.669109e+03	1.450076e+02	1.123352e-01	6.552589e-05
