Cycle number	Elapsed time (s)	Potential (V)	Current (A)
2	9.285376e+01	1.454926e-01	-4.795337e-05
2	9.294139e+01	1.436768e-01	-4.801822e-05
2	9.302970e+01	1.420135e-01	-4.779899e-05
2	9.311791e+01	1.401978e-01	-4.774284e-05
2	9.320590e+01	1.384125e-01	-4.814732e-05
2	9.329379e+01	1.367035e-01	-4.764140e-05
2	9.338128e+01	1.349640e-01	-4.764032e-05
2	9.346931e+01	1.332054e-01	-4.766822e-05
2	9.355815e+01	1.314507e-01	-4.773962e-05
2	9.364566e+01	1.296234e-01	-4.814470e-05
2	9.373383e+01	1.278610e-01	-4.801834e-05
2	9.382221e+01	1.262054e-01	-4.773021e-05
2	9.390960e+01	1.244125e-01	-4.792976e-05
2	9.399812e+01	1.225357e-01	-4.795325e-05
2	9.408552e+01	1.208763e-01	-4.777670e-05
2	9.417412e+01	1.191673e-01	-4.763889e-05
2	9.426141e+01	1.172638e-01	-4.773390e-05
2	9.435005e+01	1.154709e-01	-4.796684e-05
2	9.443752e+01	1.136780e-01	-4.832637e-05
2	9.452588e+01	1.119804e-01	-4.777873e-05
2	9.461386e+01	1.102333e-01	-4.806900e-05
2	9.470202e+01	1.086540e-01	-4.767704e-05
2	9.478961e+01	1.067543e-01	-4.788089e-05
2	9.487817e+01	1.049805e-01	-4.808164e-05
2	9.496607e+01	1.032219e-01	-4.777884e-05
2	9.505402e+01	1.014366e-01	-4.774725e-05
2	9.514203e+01	9.975052e-02	-4.758775e-05
2	9.522966e+01	9.783936e-02	-4.835653e-05
2	9.531828e+01	9.615326e-02	-4.760361e-05
2	9.540599e+01	9.446335e-02	-4.767346e-05
2	9.549343e+01	9.268188e-02	-4.782891e-05
2	9.558165e+01	9.092331e-02	-4.825079e-05
2	9.566935e+01	8.918762e-02	-4.777551e-05
2	9.575809e+01	8.741760e-02	-4.819119e-05
2	9.584542e+01	8.572388e-02	-4.778886e-05
2	9.593396e+01	8.380508e-02	-4.809821e-05
2	9.602163e+01	8.205032e-02	-4.802692e-05
2	9.610999e+01	8.032608e-02	-4.795933e-05
2	9.619780e+01	7.855606e-02	-4.779232e-05
2	9.628539e+01	7.684708e-02	-4.785740e-05
2	9.637415e+01	7.511902e-02	-4.790032e-05
2	9.646168e+01	7.326508e-02	-4.770935e-05
2	9.654971e+01	7.160950e-02	-4.779994e-05
2	9.663792e+01	6.975555e-02	-4.807913e-05
2	9.672589e+01	6.803894e-02	-4.793024e-05
2	9.681389e+01	6.624603e-02	-4.801500e-05
2	9.690190e+01	6.462479e-02	-4.770720e-05
2	9.698967e+01	6.270218e-02	-4.775906e-05
2	9.707813e+01	6.110001e-02	-4.772246e-05
2	9.716585e+01	5.935287e-02	-4.801190e-05
2	9.725367e+01	5.757904e-02	-4.809320e-05
2	9.734150e+01	5.568695e-02	-4.803777e-05
2	9.742938e+01	5.395126e-02	-4.802513e-05
2	9.751776e+01	5.221939e-02	-4.810965e-05
2	9.760547e+01	5.049133e-02	-4.796338e-05
2	9.769400e+01	4.867172e-02	-4.808438e-05
2	9.778216e+01	4.699707e-02	-4.806077e-05
2	9.786971e+01	4.515076e-02	-4.771674e-05
2	9.795773e+01	4.336166e-02	-4.810429e-05
2	9.804528e+01	4.178619e-02	-4.719138e-05
2	9.813391e+01	3.985596e-02	-4.797435e-05
2	9.822195e+01	3.810883e-02	-4.798949e-05
2	9.830998e+01	3.633881e-02	-4.801726e-05
2	9.839793e+01	3.445816e-02	-4.832506e-05
2	9.848571e+01	3.293228e-02	-4.815269e-05
2	9.857399e+01	3.109360e-02	-4.789340e-05
2	9.866142e+01	2.938461e-02	-4.825592e-05
2	9.874972e+01	2.757645e-02	-4.817832e-05
2	9.883748e+01	2.578354e-02	-4.847813e-05
2	9.892580e+01	2.410126e-02	-4.760182e-05
2	9.901423e+01	2.234268e-02	-4.800689e-05
2	9.910173e+01	2.048874e-02	-4.815495e-05
2	9.918968e+01	1.877975e-02	-4.829323e-05
2	9.927814e+01	1.691818e-02	-4.797328e-05
2	9.936592e+01	1.530457e-02	-4.827201e-05
2	9.945391e+01	1.351547e-02	-4.791164e-05
2	9.954164e+01	1.179123e-02	-4.753792e-05
2	9.962935e+01	1.004028e-02	-4.792404e-05
2	9.971775e+01	8.213043e-03	-4.814935e-05
2	9.980583e+01	6.481171e-03	-4.785514e-05
2	9.989328e+01	4.783630e-03	-4.802823e-05
2	9.998155e+01	2.937317e-03	-4.814124e-05
3	1.000698e+02	1.159668e-03	-4.809022e-05
3	1.001577e+02	2.223969e-03	-2.641654e-05
3	1.002459e+02	4.074097e-03	-6.152630e-06
3	1.003334e+02	5.752563e-03	8.538723e-06
3	1.004215e+02	7.453918e-03	1.841080e-05
3	1.005096e+02	9.304047e-03	2.561808e-05
3	1.005977e+02	1.107788e-02	3.097582e-05
3	1.006855e+02	1.272583e-02	3.423095e-05
3	1.007735e+02	1.463699e-02	3.754473e-05
3	1.008616e+02	1.640320e-02	3.906548e-05
3	1.009499e+02	1.801682e-02	4.017699e-05
3	1.010378e+02	1.991653e-02	4.140127e-05
3	1.011257e+02	2.157593e-02	4.213142e-05
3	1.012134e+02	2.338409e-02	4.299617e-05
3	1.013020e+02	2.510834e-02	4.345167e-05
3	1.013894e+02	2.688599e-02	4.406381e-05
3	1.014781e+02	2.867508e-02	4.391861e-05
3	1.015656e+02	3.038406e-02	4.405212e-05
3	1.016539e+02	3.213120e-02	4.438579e-05
3	1.017417e+02	3.395844e-02	4.473698e-05
3	1.018303e+02	3.579330e-02	4.511571e-05
3	1.019182e+02	3.746033e-02	4.501617e-05
3	1.020060e+02	3.929901e-02	4.498565e-05
3	1.020939e+02	4.101562e-02	4.529738e-05
3	1.021815e+02	4.272842e-02	4.521906e-05
3	1.022701e+02	4.452896e-02	4.507792e-05
3	1.023579e+02	4.625320e-02	4.537225e-05
3	1.024462e+02	4.791641e-02	4.564023e-05
3	1.025336e+02	4.971313e-02	4.547787e-05
3	1.026215e+02	5.166245e-02	4.579401e-05
3	1.027094e+02	5.315781e-02	4.567313e-05
3	1.027974e+02	5.503464e-02	4.557085e-05
3	1.028860e+02	5.674744e-02	4.570305e-05
3	1.029739e+02	5.857849e-02	4.549372e-05
3	1.030623e+02	6.028366e-02	4.565299e-05
3	1.031497e+02	6.217194e-02	4.597867e-05
3	1.032383e+02	6.386948e-02	4.579008e-05
3	1.033259e+02	6.555939e-02	4.632592e-05
3	1.034142e+02	6.731033e-02	4.573786e-05
3	1.035017e+02	6.913376e-02	4.630125e-05
3	1.035896e+02	7.083511e-02	4.628766e-05
3	1.036775e+02	7.271576e-02	4.643619e-05
3	1.037662e+02	7.429886e-02	4.587615e-05
3	1.038541e+02	7.619095e-02	4.601383e-05
3	1.039414e+02	7.790756e-02	4.608524e-05
3	1.040303e+02	7.964325e-02	4.619884e-05
3	1.041175e+02	8.149338e-02	4.619765e-05
3	1.042056e+02	8.326340e-02	4.630303e-05
3	1.042941e+02	8.500290e-02	4.631484e-05
3	1.043816e+02	8.670425e-02	4.642761e-05
3	1.044695e+02	8.847809e-02	4.617059e-05
3	1.045576e+02	9.028625e-02	4.675508e-05
3	1.046460e+02	9.201431e-02	4.638422e-05
3	1.047341e+02	9.376144e-02	4.652095e-05
3	1.048223e+02	9.541702e-02	4.622686e-05
3	1.049095e+02	9.728241e-02	4.668534e-05
3	1.049981e+02	9.899139e-02	4.640508e-05
3	1.050855e+02	1.007805e-01	4.644573e-05
3	1.051740e+02	1.024933e-01	4.682612e-05
3	1.052616e+02	1.042213e-01	4.637706e-05
3	1.053498e+02	1.060257e-01	4.655516e-05
3	1.054373e+02	1.078682e-01	4.676473e-05
3	1.055259e+02	1.095085e-01	4.682970e-05
3	1.056135e+02	1.112671e-01	4.648793e-05
3	1.057014e+02	1.130714e-01	4.693794e-05
3	1.057903e+02	1.148796e-01	4.655695e-05
3	1.058781e+02	1.166267e-01	4.697299e-05
3	1.059658e+02	1.184044e-01	4.669404e-05
3	1.060539e+02	1.201820e-01	4.684687e-05
3	1.061418e+02	1.219940e-01	4.689884e-05
3	1.062294e+02	1.236534e-01	4.671967e-05
3	1.063182e+02	1.254730e-01	4.693484e-05
3	1.064054e+02	1.272812e-01	4.692948e-05
3	1.064943e+02	1.290321e-01	4.691136e-05
3	1.065815e+02	1.306267e-01	4.660428e-05
3	1.066694e+02	1.325226e-01	4.674196e-05
3	1.067577e+02	1.342049e-01	4.683673e-05
3	1.068459e+02	1.360512e-01	4.701674e-05
3	1.069336e+02	1.377678e-01	4.703844e-05
3	1.070213e+02	1.395378e-01	4.705048e-05
3	1.071099e+02	1.412773e-01	4.690170e-05
3	1.071977e+02	1.429939e-01	4.701376e-05
3	1.072861e+02	1.448402e-01	4.684341e-05
3	1.073734e+02	1.465034e-01	4.727006e-05
3	1.074615e+02	1.483383e-01	4.689658e-05
3	1.075501e+02	1.500282e-01	4.696012e-05
3	1.076374e+02	1.518784e-01	4.697573e-05
3	1.077254e+02	1.536064e-01	4.710758e-05
3	1.078139e+02	1.553955e-01	4.729962e-05
3	1.079018e+02	1.571083e-01	4.730916e-05
3	1.079899e+02	1.588669e-01	4.705322e-05
3	1.080774e+02	1.605949e-01	4.701793e-05
3	1.081662e+02	1.624146e-01	4.685044e-05
3	1.082535e+02	1.641388e-01	4.714870e-05
3	1.083423e+02	1.659126e-01	4.714632e-05
3	1.084295e+02	1.675987e-01	4.695725e-05
3	1.085183e+02	1.694031e-01	4.713285e-05
3	1.086061e+02	1.711273e-01	4.687417e-05
3	1.086941e+02	1.728859e-01	4.722238e-05
3	1.087818e+02	1.746941e-01	4.767096e-05
3	1.088694e+02	1.764832e-01	4.725218e-05
3	1.089577e+02	1.782341e-01	4.719293e-05
3	1.090454e+02	1.799049e-01	4.752791e-05
3	1.091334e+02	1.818314e-01	4.712629e-05
3	1.092222e+02	1.835403e-01	4.728174e-05
3	1.093100e+02	1.851501e-01	4.675353e-05
3	1.093981e+02	1.869698e-01	4.736590e-05
3	1.094858e+02	1.888199e-01	4.727614e-05
3	1.095736e+02	1.904716e-01	4.706371e-05
3	1.096622e+02	1.922646e-01	4.698420e-05
3	1.097502e+02	1.940880e-01	4.749084e-05
3	1.098379e+02	1.958504e-01	4.741526e-05
3	1.099262e+02	1.976395e-01	4.721737e-05
3	1.100136e+02	1.993256e-01	4.746437e-05
3	1.101017e+02	2.009964e-01	4.714441e-05
3	1.101896e+02	2.028046e-01	4.728115e-05
3	1.102777e+02	2.045975e-01	4.716432e-05
3	1.103662e+02	2.063065e-01	4.728782e-05
3	1.104540e+02	2.080650e-01	4.713321e-05
3	1.105423e+02	2.099571e-01	4.760015e-05
3	1.106299e+02	2.116852e-01	4.748440e-05
3	1.107191e+02	2.133369e-01	4.737246e-05
3	1.108062e+02	2.152061e-01	4.751396e-05
3	1.108939e+02	2.169113e-01	4.747546e-05
3	1.109815e+02	2.186584e-01	4.729640e-05
3	1.110696e+02	2.204781e-01	4.749763e-05
3	1.111582e+02	2.221451e-01	4.720366e-05
3	1.112453e+02	2.238350e-01	4.741371e-05
3	1.113339e+02	2.256622e-01	4.767084e-05
3	1.114215e+02	2.275505e-01	4.739308e-05
3	1.115102e+02	2.291985e-01	4.731762e-05
3	1.115982e+02	2.310295e-01	4.737210e-05
3	1.116860e+02	2.328491e-01	4.746878e-05
3	1.117737e+02	2.345657e-01	4.779184e-05
3	1.118622e+02	2.362404e-01	4.756367e-05
3	1.119503e+02	2.381325e-01	4.763699e-05
3	1.120376e+02	2.398186e-01	4.757249e-05
3	1.121262e+02	2.415276e-01	4.765689e-05
3	1.122139e+02	2.432632e-01	4.750490e-05
3	1.123020e+02	2.450600e-01	4.755259e-05
3	1.123902e+02	2.468033e-01	4.725218e-05
3	1.124775e+02	2.486763e-01	4.778719e-05
3	1.125653e+02	2.504387e-01	4.765534e-05
3	1.126542e+02	2.521629e-01	4.771960e-05
3	1.127417e+02	2.537651e-01	4.738986e-05
3	1.128293e+02	2.555885e-01	4.741311e-05
3	1.129180e+02	2.574043e-01	4.770184e-05
3	1.130054e+02	2.592430e-01	4.769397e-05
3	1.130942e+02	2.609634e-01	4.770017e-05
3	1.131819e+02	2.626495e-01	4.732108e-05
3	1.132695e+02	2.643852e-01	4.754090e-05
3	1.133573e+02	2.661324e-01	4.721951e-05
3	1.134458e+02	2.680092e-01	4.791760e-05
3	1.135334e+02	2.697792e-01	4.752481e-05
3	1.136215e+02	2.714500e-01	4.771137e-05
3	1.137097e+02	2.732010e-01	4.744732e-05
3	1.137981e+02	2.750816e-01	4.785824e-05
3	1.138862e+02	2.766991e-01	4.766572e-05
3	1.139736e+02	2.785072e-01	4.746938e-05
3	1.140618e+02	2.802544e-01	4.750562e-05
3	1.141498e+02	2.820320e-01	4.775739e-05
3	1.142373e+02	2.838669e-01	4.774868e-05
3	1.143261e+02	2.855644e-01	4.755116e-05
3	1.144136e+02	2.874107e-01	4.770589e-05
3	1.145022e+02	2.890968e-01	4.781175e-05
3	1.145897e+02	2.909012e-01	4.743135e-05
3	1.146777e+02	2.925148e-01	4.780364e-05
3	1.147661e+02	2.943306e-01	4.756641e-05
3	1.148534e+02	2.960625e-01	4.773426e-05
3	1.149421e+02	2.977524e-01	4.736102e-05
3	1.150303e+02	2.997284e-01	4.770470e-05
3	1.151181e+02	3.013382e-01	4.751074e-05
3	1.152061e+02	3.030853e-01	4.792714e-05
3	1.152942e+02	3.049622e-01	4.782987e-05
3	1.153821e+02	3.067093e-01	4.774594e-05
3	1.154698e+02	3.082848e-01	4.769111e-05
3	1.155582e+02	3.101120e-01	4.787219e-05
3	1.156457e+02	3.119507e-01	4.735625e-05
3	1.157333e+02	3.137245e-01	4.773951e-05
3	1.158221e+02	3.154526e-01	4.747283e-05
3	1.159099e+02	3.172302e-01	4.734802e-05
3	1.159983e+02	3.190002e-01	4.780746e-05
3	1.160861e+02	3.208351e-01	4.752028e-05
3	1.161743e+02	3.224144e-01	4.783070e-05
3	1.162615e+02	3.243027e-01	4.770434e-05
3	1.163502e+02	3.260002e-01	4.811251e-05
3	1.164375e+02	3.278236e-01	4.739833e-05
3	1.165254e+02	3.295822e-01	4.768097e-05
3	1.166136e+02	3.312569e-01	4.755521e-05
3	1.167015e+02	3.331070e-01	4.792345e-05
3	1.167895e+02	3.348007e-01	4.782462e-05
3	1.168778e+02	3.366203e-01	4.806876e-05
3	1.169661e+02	3.383217e-01	4.766428e-05
3	1.170536e+02	3.400764e-01	4.786265e-05
3	1.171423e+02	3.417549e-01	4.766262e-05
3	1.172299e+02	3.436279e-01	4.816365e-05
3	1.173177e+02	3.454742e-01	4.768288e-05
3	1.174057e+02	3.471756e-01	4.811907e-05
3	1.174937e+02	3.489189e-01	4.801989e-05
3	1.175814e+02	3.506355e-01	4.779863e-05
3	1.176702e+02	3.522949e-01	4.733610e-05
3	1.177576e+02	3.541107e-01	4.792726e-05
3	1.178461e+02	3.558731e-01	4.778683e-05
3	1.179335e+02	3.576660e-01	4.813862e-05
3	1.180216e+02	3.593712e-01	4.778612e-05
3	1.181095e+02	3.612556e-01	4.784274e-05
3	1.181978e+02	3.630333e-01	4.799700e-05
3	1.182859e+02	3.646812e-01	4.786253e-05
3	1.183739e+02	3.664932e-01	4.811311e-05
3	1.184617e+02	3.683167e-01	4.815352e-05
3	1.185496e+02	3.700867e-01	4.800451e-05
3	1.186374e+02	3.716774e-01	4.777229e-05
3	1.187258e+02	3.735237e-01	4.793441e-05
3	1.188138e+02	3.752480e-01	4.746389e-05
3	1.189022e+02	3.771095e-01	4.830790e-05
3	1.189902e+02	3.788719e-01	4.784226e-05
3	1.190774e+02	3.805275e-01	4.790318e-05
3	1.191659e+02	3.823318e-01	4.776478e-05
3	1.192536e+02	3.840637e-01	4.805386e-05
3	1.193423e+02	3.858337e-01	4.780829e-05
3	1.194300e+02	3.876839e-01	4.805303e-05
3	1.195180e+02	3.893318e-01	4.812169e-05
3	1.196059e+02	3.911324e-01	4.780686e-05
3	1.196933e+02	3.928642e-01	4.797220e-05
3	1.197822e+02	3.947830e-01	4.813111e-05
3	1.198702e+02	3.964233e-01	4.806948e-05
3	1.199578e+02	3.981895e-01	4.782236e-05
3	1.200461e+02	3.998756e-01	4.787028e-05
3	1.201340e+02	4.017258e-01	4.827392e-05
3	1.202215e+02	4.033813e-01	4.798234e-05
3	1.203097e+02	4.052544e-01	4.816699e-05
3	1.203983e+02	4.069901e-01	4.797351e-05
3	1.204859e+02	4.087029e-01	4.776800e-05
3	1.205742e+02	4.105835e-01	4.793882e-05
3	1.206622e+02	4.122391e-01	4.843128e-05
3	1.207494e+02	4.140816e-01	4.796767e-05
3	1.208380e+02	4.157066e-01	4.811895e-05
3	1.209258e+02	4.174232e-01	4.789042e-05
3	1.210140e+02	4.192657e-01	4.801691e-05
3	1.211016e+02	4.209747e-01	4.804444e-05
3	1.211903e+02	4.228020e-01	4.809690e-05
3	1.212776e+02	4.244995e-01	4.807115e-05
3	1.213659e+02	4.262581e-01	4.772663e-05
3	1.214543e+02	4.281273e-01	4.847229e-05
3	1.215421e+02	4.298363e-01	4.774046e-05
3	1.216296e+02	4.315109e-01	4.787660e-05
3	1.217175e+02	4.332161e-01	4.782236e-05
3	1.218062e+02	4.351349e-01	4.856908e-05
3	1.218940e+02	4.367828e-01	4.795551e-05
3	1.219819e+02	4.386673e-01	4.808176e-05
3	1.220694e+02	4.403419e-01	4.798782e-05
3	1.221575e+02	4.420853e-01	4.803455e-05
3	1.222461e+02	4.438934e-01	4.821646e-05
3	1.223336e+02	4.457092e-01	4.807818e-05
3	1.224215e+02	4.473763e-01	4.790294e-05
3	1.225094e+02	4.490700e-01	4.761434e-05
3	1.225979e+02	4.509392e-01	4.814625e-05
3	1.226862e+02	4.527092e-01	4.820347e-05
3	1.227734e+02	4.545250e-01	4.824018e-05
3	1.228617e+02	4.562416e-01	4.776573e-05
3	1.229499e+02	4.579887e-01	4.799318e-05
3	1.230377e+02	4.596214e-01	4.796088e-05
3	1.231260e+02	4.614029e-01	4.810524e-05
3	1.232142e+02	4.632072e-01	4.774809e-05
3	1.233018e+02	4.649200e-01	4.786611e-05
3	1.233902e+02	4.667740e-01	4.805505e-05
3	1.234774e+02	4.685173e-01	4.797900e-05
3	1.235658e+02	4.703255e-01	4.848635e-05
3	1.236542e+02	4.720154e-01	4.826033e-05
3	1.237417e+02	4.738045e-01	4.805160e-05
3	1.238296e+02	4.755783e-01	4.847050e-05
3	1.239179e+02	4.773903e-01	4.794931e-05
3	1.240060e+02	4.790916e-01	4.803205e-05
3	1.240936e+02	4.808502e-01	4.837680e-05
3	1.241814e+02	4.825592e-01	4.784727e-05
3	1.242694e+02	4.843445e-01	4.787827e-05
3	1.243582e+02	4.860992e-01	4.820156e-05
3	1.244460e+02	4.878120e-01	4.806554e-05
3	1.245340e+02	4.896889e-01	4.831922e-05
3	1.246214e+02	4.914284e-01	4.863393e-05
3	1.247093e+02	4.932365e-01	4.854703e-05
3	1.247976e+02	4.949799e-01	4.855907e-05
3	1.248857e+02	4.967117e-01	4.843307e-05
3	1.249741e+02	4.984741e-01	4.818177e-05
3	1.250616e+02	5.002289e-01	4.843104e-05
3	1.251496e+02	4.995308e-01	2.916133e-05
3	1.252376e+02	4.977913e-01	8.067608e-06
3	1.253254e+02	4.960480e-01	-6.620526e-06
3	1.254139e+02	4.942017e-01	-1.713955e-05
3	1.255013e+02	4.924164e-01	-2.471685e-05
3	1.255893e+02	4.906807e-01	-2.989173e-05
3	1.256779e+02	4.889755e-01	-3.375864e-05
3	1.257660e+02	4.871140e-01	-3.708780e-05
3	1.258536e+02	4.854660e-01	-3.848195e-05
3	1.259421e+02	4.836426e-01	-4.044235e-05
3	1.260294e+02	4.818573e-01	-4.130805e-05
3	1.261173e+02	4.800339e-01	-4.200828e-05
3	1.262057e+02	4.782982e-01	-4.284549e-05
3	1.262935e+02	4.765396e-01	-4.325330e-05
3	1.263818e+02	4.748764e-01	-4.310727e-05
3	1.264699e+02	4.730225e-01	-4.362357e-05
3	1.265581e+02	4.713249e-01	-4.392600e-05
3	1.266455e+02	4.695168e-01	-4.453754e-05
3	1.267335e+02	4.678726e-01	-4.443479e-05
3	1.268220e+02	4.660797e-01	-4.464650e-05
3	1.269101e+02	4.642067e-01	-4.473996e-05
3	1.269981e+02	4.624977e-01	-4.483461e-05
3	1.270857e+02	4.607239e-01	-4.493535e-05
3	1.271741e+02	4.588890e-01	-4.522407e-05
3	1.272623e+02	4.571342e-01	-4.515362e-05
3	1.273502e+02	4.554520e-01	-4.518187e-05
3	1.274377e+02	4.537392e-01	-4.508698e-05
3	1.275253e+02	4.519806e-01	-4.534221e-05
3	1.276135e+02	4.502335e-01	-4.525959e-05
3	1.277020e+02	4.484558e-01	-4.587233e-05
3	1.277897e+02	4.465828e-01	-4.578400e-05
3	1.278776e+02	4.449196e-01	-4.536736e-05
3	1.279658e+02	4.432106e-01	-4.570544e-05
3	1.280540e+02	4.413986e-01	-4.550791e-05
3	1.281417e+02	4.396248e-01	-4.570162e-05
3	1.282300e+02	4.379120e-01	-4.565537e-05
3	1.283178e+02	4.361076e-01	-4.578829e-05
3	1.284059e+02	4.343910e-01	-4.568136e-05
3	1.284943e+02	4.325027e-01	-4.619551e-05
3	1.285818e+02	4.307899e-01	-4.609370e-05
3	1.286695e+02	4.291534e-01	-4.586887e-05
3	1.287573e+02	4.272461e-01	-4.578412e-05
3	1.288455e+02	4.255676e-01	-4.579198e-05
3	1.289341e+02	4.237366e-01	-4.614782e-05
3	1.290219e+02	4.220047e-01	-4.614401e-05
3	1.291096e+02	4.202652e-01	-4.614162e-05
3	1.291976e+02	4.185028e-01	-4.646158e-05
3	1.292856e+02	4.167633e-01	-4.588389e-05
3	1.293739e+02	4.150352e-01	-4.610693e-05
3	1.294621e+02	4.132042e-01	-4.619181e-05
3	1.295497e+02	4.114494e-01	-4.659307e-05
3	1.296377e+02	4.097061e-01	-4.658079e-05
3	1.297260e+02	4.079132e-01	-4.638743e-05
3	1.298136e+02	4.062004e-01	-4.655421e-05
3	1.299017e+02	4.043770e-01	-4.626846e-05
3	1.299895e+02	4.025803e-01	-4.663348e-05
3	1.300774e+02	4.009094e-01	-4.632688e-05
3	1.301654e+02	3.992500e-01	-4.626691e-05
3	1.302538e+02	3.974037e-01	-4.617620e-05
3	1.303417e+02	3.956604e-01	-4.657209e-05
3	1.304300e+02	3.939095e-01	-4.678690e-05
3	1.305178e+02	3.920937e-01	-4.642189e-05
3	1.306054e+02	3.903961e-01	-4.644799e-05
3	1.306936e+02	3.886795e-01	-4.643559e-05
3	1.307815e+02	3.869438e-01	-4.663455e-05
3	1.308700e+02	3.851662e-01	-4.648566e-05
3	1.309578e+02	3.833160e-01	-4.674494e-05
3	1.310463e+02	3.815880e-01	-4.683673e-05
3	1.311338e+02	3.798180e-01	-4.654229e-05
3	1.312218e+02	3.780594e-01	-4.676366e-05
3	1.313097e+02	3.762932e-01	-4.670084e-05
3	1.313977e+02	3.746071e-01	-4.648459e-05
3	1.314854e+02	3.727608e-01	-4.697680e-05
3	1.315741e+02	3.710823e-01	-4.663074e-05
3	1.316616e+02	3.694000e-01	-4.674363e-05
3	1.317493e+02	3.675308e-01	-4.665792e-05
3	1.318380e+02	3.656616e-01	-4.673135e-05
3	1.319262e+02	3.638687e-01	-4.735625e-05
3	1.320136e+02	3.622551e-01	-4.687870e-05
3	1.321017e+02	3.603935e-01	-4.703653e-05
3	1.321902e+02	3.586121e-01	-4.734409e-05
3	1.322781e+02	3.569298e-01	-4.665661e-05
3	1.323654e+02	3.551140e-01	-4.690087e-05
3	1.324542e+02	3.534775e-01	-4.672432e-05
3	1.325419e+02	3.515968e-01	-4.704714e-05
3	1.326302e+02	3.498878e-01	-4.701269e-05
3	1.327176e+02	3.481522e-01	-4.726624e-05
3	1.328061e+02	3.463211e-01	-4.732919e-05
3	1.328937e+02	3.445511e-01	-4.728508e-05
3	1.329818e+02	3.428497e-01	-4.689074e-05
3	1.330694e+02	3.411522e-01	-4.673052e-05
3	1.331575e+02	3.393059e-01	-4.704380e-05
3	1.332454e+02	3.375092e-01	-4.686069e-05
3	1.333340e+02	3.358727e-01	-4.660189e-05
3	1.334216e+02	3.340988e-01	-4.664838e-05
3	1.335094e+02	3.322487e-01	-4.724860e-05
3	1.335981e+02	3.306084e-01	-4.701161e-05
3	1.336863e+02	3.288193e-01	-4.708838e-05
3	1.337736e+02	3.269882e-01	-4.710662e-05
3	1.338616e+02	3.253403e-01	-4.706001e-05
3	1.339500e+02	3.235512e-01	-4.674089e-05
3	1.340374e+02	3.217163e-01	-4.727101e-05
3	1.341258e+02	3.199425e-01	-4.683912e-05
3	1.342137e+02	3.181152e-01	-4.703009e-05
3	1.343020e+02	3.164558e-01	-4.730582e-05
3	1.343896e+02	3.146553e-01	-4.717338e-05
3	1.344778e+02	3.128853e-01	-4.740465e-05
3	1.345663e+02	3.112259e-01	-4.710817e-05
3	1.346537e+02	3.094444e-01	-4.729235e-05
3	1.347423e+02	3.077774e-01	-4.697287e-05
3	1.348298e+02	3.058968e-01	-4.698598e-05
3	1.349177e+02	3.040771e-01	-4.744196e-05
3	1.350058e+02	3.023834e-01	-4.684651e-05
3	1.350938e+02	3.005867e-01	-4.747307e-05
3	1.351822e+02	2.988358e-01	-4.722166e-05
3	1.352699e+02	2.970963e-01	-4.714179e-05
3	1.353574e+02	2.953835e-01	-4.720449e-05
3	1.354459e+02	2.934456e-01	-4.747593e-05
3	1.355335e+02	2.918167e-01	-4.712796e-05
3	1.356220e+02	2.900391e-01	-4.753995e-05
3	1.357103e+02	2.883759e-01	-4.694510e-05
3	1.357981e+02	2.864952e-01	-4.717612e-05
3	1.358857e+02	2.847214e-01	-4.730141e-05
3	1.359743e+02	2.830124e-01	-4.734254e-05
3	1.360622e+02	2.811966e-01	-4.721880e-05
3	1.361498e+02	2.795219e-01	-4.737854e-05
3	1.362380e+02	2.776566e-01	-4.716671e-05
3	1.363262e+02	2.761116e-01	-4.737854e-05
3	1.364140e+02	2.741737e-01	-4.749346e-05
3	1.365015e+02	2.724953e-01	-4.738557e-05
3	1.365899e+02	2.706985e-01	-4.735851e-05
3	1.366783e+02	2.690010e-01	-4.732573e-05
3	1.367657e+02	2.672234e-01	-4.745531e-05
3	1.368538e+02	2.654305e-01	-4.754400e-05
3	1.369418e+02	2.635994e-01	-4.748511e-05
3	1.370294e+02	2.618256e-01	-4.736614e-05
3	1.371182e+02	2.602730e-01	-4.757297e-05
3	1.372054e+02	2.583656e-01	-4.736328e-05
3	1.372942e+02	2.566338e-01	-4.752243e-05
3	1.373821e+02	2.549210e-01	-4.757905e-05
3	1.374699e+02	2.531509e-01	-4.770625e-05
3	1.375575e+02	2.513428e-01	-4.718840e-05
3	1.376456e+02	2.495499e-01	-4.733872e-05
3	1.377333e+02	2.478523e-01	-4.727888e-05
3	1.378221e+02	2.460899e-01	-4.728770e-05
3	1.379101e+02	2.443886e-01	-4.734266e-05
3	1.379978e+02	2.425499e-01	-4.755545e-05
3	1.380856e+02	2.408943e-01	-4.720759e-05
3	1.381734e+02	2.389679e-01	-4.799879e-05
3	1.382620e+02	2.372246e-01	-4.768133e-05
3	1.383495e+02	2.354431e-01	-4.790390e-05
3	1.384376e+02	2.336998e-01	-4.803240e-05
3	1.385261e+02	2.319450e-01	-4.740596e-05
3	1.386138e+02	2.301254e-01	-4.740679e-05
3	1.387019e+02	2.285461e-01	-4.790676e-05
3	1.387897e+02	2.267075e-01	-4.716289e-05
3	1.388780e+02	2.249947e-01	-4.764247e-05
3	1.389653e+02	2.232513e-01	-4.750180e-05
3	1.390539e+02	2.213478e-01	-4.764390e-05
3	1.391418e+02	2.196121e-01	-4.779184e-05
