Cycle number	Elapsed time (s)	Potential (V)	Current (A)
3	9.302980e+01	6.477432e-01	1.216480e-04
3	9.311737e+01	6.522293e-01	1.218780e-04
3	9.320540e+01	6.566544e-01	1.214345e-04
3	9.329334e+01	6.610527e-01	1.221374e-04
3	9.338176e+01	6.654396e-01	1.218692e-04
3	9.346963e+01	6.698036e-01	1.218666e-04
3	9.355774e+01	6.742096e-01	1.219494e-04
3	9.364575e+01	6.785202e-01	1.221321e-04
3	9.373323e+01	6.829529e-01	1.219996e-04
3	9.382161e+01	6.874428e-01	1.220379e-04
3	9.390975e+01	6.917839e-01	1.217920e-04
3	9.399701e+01	6.961365e-01	1.216350e-04
3	9.408510e+01	7.006187e-01	1.222341e-04
3	9.417373e+01	7.049026e-01	1.220723e-04
3	9.426100e+01	7.094078e-01	1.220409e-04
3	9.434941e+01	7.137909e-01	1.220391e-04
3	9.443769e+01	7.180443e-01	1.221389e-04
3	9.452565e+01	7.225533e-01	1.221045e-04
3	9.461335e+01	7.270470e-01	1.219958e-04
3	9.470135e+01	7.313690e-01	1.219959e-04
3	9.478976e+01	7.357292e-01	1.222301e-04
3	9.487762e+01	7.401199e-01	1.220268e-04
3	9.496569e+01	7.444611e-01	1.225055e-04
3	9.505358e+01	7.489662e-01	1.219056e-04
3	9.514176e+01	7.534523e-01	1.214629e-04
3	9.522943e+01	7.579193e-01	1.222142e-04
3	9.531778e+01	7.621651e-01	1.222174e-04
3	9.540570e+01	7.665596e-01	1.220465e-04
3	9.549349e+01	7.709694e-01	1.220996e-04
3	9.558174e+01	7.753448e-01	1.222203e-04
3	9.566963e+01	7.797241e-01	1.223265e-04
3	9.575725e+01	7.841949e-01	1.225193e-04
3	9.584517e+01	7.884941e-01	1.222571e-04
3	9.593353e+01	7.929497e-01	1.220948e-04
3	9.602139e+01	7.972984e-01	1.227175e-04
3	9.610924e+01	8.018570e-01	1.226602e-04
3	9.619748e+01	8.060951e-01	1.221859e-04
3	9.628544e+01	8.104782e-01	1.224294e-04
3	9.637294e+01	8.150711e-01	1.223325e-04
3	9.646184e+01	8.193092e-01	1.222063e-04
3	9.654949e+01	8.238487e-01	1.224658e-04
3	9.663721e+01	8.282356e-01	1.223402e-04
3	9.672576e+01	8.325844e-01	1.228516e-04
3	9.681292e+01	8.369713e-01	1.222616e-04
3	9.690183e+01	8.413048e-01	1.225531e-04
3	9.698911e+01	8.457069e-01	1.221805e-04
3	9.707686e+01	8.500824e-01	1.225863e-04
3	9.716540e+01	8.544884e-01	1.227282e-04
3	9.725326e+01	8.589745e-01	1.229661e-04
3	9.734132e+01	8.633537e-01	1.228927e-04
3	9.742975e+01	8.678055e-01	1.226537e-04
3	9.751709e+01	8.721848e-01	1.227916e-04
3	9.760570e+01	8.765488e-01	1.226754e-04
3	9.769349e+01	8.809204e-01	1.228230e-04
3	9.778154e+01	8.853531e-01	1.229538e-04
3	9.786890e+01	8.897705e-01	1.226940e-04
3	9.795736e+01	8.942070e-01	1.232048e-04
3	9.804562e+01	8.984985e-01	1.225244e-04
3	9.813329e+01	9.029846e-01	1.228229e-04
3	9.822154e+01	9.073372e-01	1.226994e-04
3	9.830967e+01	9.117622e-01	1.228689e-04
3	9.839695e+01	9.160881e-01	1.227239e-04
3	9.848582e+01	9.205399e-01	1.229161e-04
3	9.857387e+01	9.249611e-01	1.228608e-04
3	9.866154e+01	9.292908e-01	1.228783e-04
3	9.874897e+01	9.337425e-01	1.224558e-04
3	9.883786e+01	9.380531e-01	1.228070e-04
3	9.892563e+01	9.425507e-01	1.227964e-04
3	9.901307e+01	9.468880e-01	1.229916e-04
3	9.910106e+01	9.512596e-01	1.230077e-04
3	9.918928e+01	9.557037e-01	1.227978e-04
3	9.927784e+01	9.600563e-01	1.230402e-04
3	9.936529e+01	9.644890e-01	1.233116e-04
3	9.945318e+01	9.689331e-01	1.232729e-04
3	9.954179e+01	9.732323e-01	1.231775e-04
3	9.962957e+01	9.777451e-01	1.231761e-04
3	9.971746e+01	9.820518e-01	1.234763e-04
3	9.980519e+01	9.865036e-01	1.236576e-04
3	9.989288e+01	9.909401e-01	1.237156e-04
3	9.998150e+01	9.953003e-01	1.233890e-04
3	1.000694e+02	9.996986e-01	1.233616e-04
3	1.001575e+02	9.970932e-01	6.985354e-05
3	1.002453e+02	9.927864e-01	1.929331e-05
3	1.003333e+02	9.882889e-01	-1.653516e-05
3	1.004214e+02	9.838753e-01	-4.227304e-05
3	1.005099e+02	9.795036e-01	-5.962598e-05
3	1.005978e+02	9.749832e-01	-7.259715e-05
3	1.006856e+02	9.706230e-01	-8.140302e-05
3	1.007735e+02	9.662399e-01	-8.814394e-05
3	1.008610e+02	9.617767e-01	-9.303939e-05
3	1.009498e+02	9.574051e-01	-9.636486e-05
3	1.010373e+02	9.530144e-01	-9.905410e-05
3	1.011253e+02	9.486122e-01	-1.009848e-04
3	1.012129e+02	9.442329e-01	-1.026493e-04
3	1.013019e+02	9.397850e-01	-1.036352e-04
3	1.013892e+02	9.353905e-01	-1.044774e-04
3	1.014773e+02	9.310722e-01	-1.053723e-04
3	1.015655e+02	9.266396e-01	-1.057862e-04
3	1.016536e+02	9.222221e-01	-1.063637e-04
3	1.017416e+02	9.178810e-01	-1.069055e-04
3	1.018292e+02	9.134293e-01	-1.072434e-04
3	1.019171e+02	9.090691e-01	-1.080999e-04
3	1.020049e+02	9.046898e-01	-1.078151e-04
3	1.020931e+02	9.002342e-01	-1.083860e-04
3	1.021817e+02	8.958359e-01	-1.082295e-04
3	1.022698e+02	8.914871e-01	-1.087555e-04
3	1.023571e+02	8.870888e-01	-1.088256e-04
3	1.024450e+02	8.826752e-01	-1.090348e-04
3	1.025329e+02	8.783455e-01	-1.089466e-04
3	1.026212e+02	8.738632e-01	-1.094073e-04
3	1.027093e+02	8.695374e-01	-1.095167e-04
3	1.027969e+02	8.651047e-01	-1.099902e-04
3	1.028857e+02	8.605995e-01	-1.103537e-04
3	1.029738e+02	8.562393e-01	-1.099656e-04
3	1.030612e+02	8.518257e-01	-1.100819e-04
3	1.031491e+02	8.474197e-01	-1.101248e-04
3	1.032374e+02	8.430405e-01	-1.101807e-04
3	1.033251e+02	8.386612e-01	-1.103150e-04
3	1.034136e+02	8.342972e-01	-1.104796e-04
3	1.035019e+02	8.298836e-01	-1.105670e-04
3	1.035892e+02	8.253517e-01	-1.106794e-04
3	1.036778e+02	8.210869e-01	-1.105967e-04
3	1.037657e+02	8.166275e-01	-1.108735e-04
3	1.038538e+02	8.122139e-01	-1.106867e-04
3	1.039416e+02	8.079033e-01	-1.105878e-04
3	1.040296e+02	8.034821e-01	-1.109895e-04
3	1.041175e+02	7.991753e-01	-1.112542e-04
3	1.042056e+02	7.946930e-01	-1.110907e-04
3	1.042938e+02	7.903824e-01	-1.113962e-04
3	1.043810e+02	7.858238e-01	-1.117098e-04
3	1.044694e+02	7.816048e-01	-1.113809e-04
3	1.045571e+02	7.771378e-01	-1.117285e-04
3	1.046452e+02	7.727089e-01	-1.116560e-04
3	1.047338e+02	7.683678e-01	-1.119493e-04
3	1.048217e+02	7.639084e-01	-1.115595e-04
3	1.049091e+02	7.595062e-01	-1.116573e-04
3	1.049971e+02	7.551193e-01	-1.118891e-04
3	1.050854e+02	7.507210e-01	-1.118289e-04
3	1.051730e+02	7.463188e-01	-1.120837e-04
3	1.052619e+02	7.420578e-01	-1.119174e-04
3	1.053495e+02	7.375031e-01	-1.121053e-04
3	1.054370e+02	7.331390e-01	-1.123892e-04
3	1.055253e+02	7.286873e-01	-1.122596e-04
3	1.056135e+02	7.242775e-01	-1.121936e-04
3	1.057016e+02	7.198792e-01	-1.119595e-04
3	1.057897e+02	7.154884e-01	-1.123686e-04
3	1.058778e+02	7.110329e-01	-1.125075e-04
3	1.059657e+02	7.066040e-01	-1.125833e-04
3	1.060529e+02	7.022972e-01	-1.125931e-04
3	1.061411e+02	6.979446e-01	-1.124624e-04
3	1.062298e+02	6.935196e-01	-1.124358e-04
3	1.063175e+02	6.891556e-01	-1.128813e-04
3	1.064050e+02	6.848183e-01	-1.127698e-04
3	1.064933e+02	6.803932e-01	-1.127274e-04
3	1.065810e+02	6.758614e-01	-1.129051e-04
3	1.066695e+02	6.715431e-01	-1.128885e-04
3	1.067576e+02	6.671638e-01	-1.132227e-04
3	1.068453e+02	6.627502e-01	-1.127377e-04
3	1.069329e+02	6.583138e-01	-1.130259e-04
3	1.070218e+02	6.538887e-01	-1.128850e-04
3	1.071088e+02	6.494904e-01	-1.131372e-04
3	1.071970e+02	6.451035e-01	-1.126155e-04
3	1.072854e+02	6.407242e-01	-1.130525e-04
3	1.073731e+02	6.363564e-01	-1.128668e-04
3	1.074610e+02	6.320152e-01	-1.130446e-04
3	1.075492e+02	6.275215e-01	-1.131543e-04
3	1.076377e+02	6.231117e-01	-1.132103e-04
3	1.077257e+02	6.187744e-01	-1.129452e-04
3	1.078130e+02	6.143379e-01	-1.132303e-04
3	1.079010e+02	6.098938e-01	-1.136310e-04
3	1.079890e+02	6.055489e-01	-1.135545e-04
3	1.080773e+02	6.011009e-01	-1.136564e-04
3	1.081657e+02	5.967369e-01	-1.139416e-04
3	1.082533e+02	5.924721e-01	-1.134106e-04
3	1.083412e+02	5.880165e-01	-1.135465e-04
3	1.084294e+02	5.835953e-01	-1.135669e-04
3	1.085177e+02	5.790558e-01	-1.138031e-04
3	1.086055e+02	5.746307e-01	-1.135644e-04
3	1.086937e+02	5.704002e-01	-1.131387e-04
3	1.087810e+02	5.660362e-01	-1.137651e-04
3	1.088689e+02	5.615463e-01	-1.137637e-04
3	1.089571e+02	5.571632e-01	-1.137389e-04
3	1.090455e+02	5.527573e-01	-1.134702e-04
3	1.091339e+02	5.483017e-01	-1.136987e-04
3	1.092214e+02	5.440598e-01	-1.134262e-04
3	1.093094e+02	5.395508e-01	-1.136229e-04
3	1.093977e+02	5.351715e-01	-1.139321e-04
3	1.094854e+02	5.306587e-01	-1.140230e-04
3	1.095732e+02	5.264587e-01	-1.137105e-04
3	1.096614e+02	5.221062e-01	-1.136813e-04
3	1.097493e+02	5.175514e-01	-1.139485e-04
3	1.098371e+02	5.132713e-01	-1.140689e-04
3	1.099256e+02	5.089836e-01	-1.137849e-04
3	1.100138e+02	5.042343e-01	-1.141448e-04
3	1.101019e+02	4.999809e-01	-1.140420e-04
3	1.101889e+02	4.955635e-01	-1.138003e-04
3	1.102779e+02	4.912224e-01	-1.136791e-04
3	1.103658e+02	4.865952e-01	-1.149173e-04
3	1.104531e+02	4.823189e-01	-1.143537e-04
3	1.105412e+02	4.779396e-01	-1.145573e-04
3	1.106295e+02	4.735832e-01	-1.137859e-04
3	1.107171e+02	4.690285e-01	-1.143895e-04
3	1.108055e+02	4.648094e-01	-1.140881e-04
3	1.108937e+02	4.602394e-01	-1.142217e-04
3	1.109811e+02	4.558716e-01	-1.142193e-04
3	1.110689e+02	4.515495e-01	-1.143644e-04
3	1.111577e+02	4.471397e-01	-1.141094e-04
3	1.112454e+02	4.427071e-01	-1.142694e-04
3	1.113336e+02	4.383583e-01	-1.144536e-04
3	1.114219e+02	4.339218e-01	-1.145588e-04
3	1.115097e+02	4.295959e-01	-1.143531e-04
3	1.115977e+02	4.251289e-01	-1.145359e-04
3	1.116853e+02	4.207802e-01	-1.143405e-04
3	1.117738e+02	4.163475e-01	-1.145605e-04
3	1.118616e+02	4.119072e-01	-1.143546e-04
3	1.119491e+02	4.075279e-01	-1.143689e-04
3	1.120375e+02	4.031677e-01	-1.143967e-04
3	1.121254e+02	3.987808e-01	-1.139745e-04
3	1.122131e+02	3.943367e-01	-1.145110e-04
3	1.123017e+02	3.899231e-01	-1.145756e-04
3	1.123890e+02	3.856049e-01	-1.146631e-04
3	1.124776e+02	3.812828e-01	-1.145489e-04
3	1.125657e+02	3.767052e-01	-1.150808e-04
3	1.126535e+02	3.724060e-01	-1.143966e-04
3	1.127413e+02	3.679924e-01	-1.146576e-04
3	1.128294e+02	3.635406e-01	-1.150149e-04
3	1.129177e+02	3.591652e-01	-1.147677e-04
3	1.130058e+02	3.547859e-01	-1.150624e-04
3	1.130932e+02	3.503647e-01	-1.147598e-04
3	1.131810e+02	3.460159e-01	-1.149579e-04
3	1.132692e+02	3.415680e-01	-1.149330e-04
3	1.133569e+02	3.372383e-01	-1.147854e-04
3	1.134453e+02	3.328094e-01	-1.150626e-04
3	1.135331e+02	3.283920e-01	-1.150721e-04
3	1.136216e+02	3.240204e-01	-1.147865e-04
3	1.137091e+02	3.196182e-01	-1.149036e-04
3	1.137975e+02	3.152275e-01	-1.149852e-04
3	1.138858e+02	3.108406e-01	-1.150550e-04
3	1.139731e+02	3.063927e-01	-1.148937e-04
3	1.140614e+02	3.021317e-01	-1.146382e-04
3	1.141492e+02	2.975502e-01	-1.151088e-04
3	1.142374e+02	2.931747e-01	-1.148853e-04
3	1.143255e+02	2.888718e-01	-1.149055e-04
3	1.144137e+02	2.843857e-01	-1.152146e-04
3	1.145018e+02	2.800064e-01	-1.148233e-04
3	1.145895e+02	2.756081e-01	-1.151516e-04
3	1.146773e+02	2.713165e-01	-1.146448e-04
3	1.147653e+02	2.667580e-01	-1.154492e-04
3	1.148530e+02	2.623825e-01	-1.150450e-04
3	1.149409e+02	2.580643e-01	-1.150374e-04
3	1.150291e+02	2.537155e-01	-1.149664e-04
3	1.151173e+02	2.492714e-01	-1.151969e-04
3	1.152053e+02	2.449036e-01	-1.149353e-04
3	1.152932e+02	2.403259e-01	-1.154557e-04
3	1.153814e+02	2.358932e-01	-1.154845e-04
3	1.154690e+02	2.316589e-01	-1.154495e-04
3	1.155572e+02	2.271004e-01	-1.152134e-04
3	1.156451e+02	2.228394e-01	-1.149862e-04
3	1.157331e+02	2.184753e-01	-1.152710e-04
3	1.158212e+02	2.140694e-01	-1.152421e-04
3	1.159096e+02	2.096710e-01	-1.153123e-04
3	1.159978e+02	2.051010e-01	-1.156018e-04
3	1.160856e+02	2.008934e-01	-1.152754e-04
3	1.161730e+02	1.963463e-01	-1.156378e-04
3	1.162617e+02	1.920433e-01	-1.153971e-04
3	1.163494e+02	1.875992e-01	-1.150620e-04
3	1.164372e+02	1.833305e-01	-1.150628e-04
3	1.165257e+02	1.789322e-01	-1.149724e-04
3	1.166134e+02	1.743774e-01	-1.154921e-04
3	1.167016e+02	1.700287e-01	-1.152564e-04
3	1.167891e+02	1.656532e-01	-1.155996e-04
3	1.168773e+02	1.612663e-01	-1.152087e-04
3	1.169650e+02	1.568489e-01	-1.153110e-04
3	1.170539e+02	1.524315e-01	-1.153253e-04
3	1.171419e+02	1.479797e-01	-1.157756e-04
3	1.172295e+02	1.435394e-01	-1.159199e-04
3	1.173175e+02	1.392555e-01	-1.155357e-04
3	1.174049e+02	1.348839e-01	-1.157671e-04
3	1.174939e+02	1.304359e-01	-1.156901e-04
3	1.175811e+02	1.261024e-01	-1.155173e-04
3	1.176696e+02	1.217651e-01	-1.154751e-04
3	1.177575e+02	1.172523e-01	-1.161665e-04
3	1.178451e+02	1.128845e-01	-1.160864e-04
3	1.179330e+02	1.083794e-01	-1.159995e-04
3	1.180214e+02	1.040230e-01	-1.159457e-04
3	1.181097e+02	9.969330e-02	-1.154715e-04
3	1.181975e+02	9.529495e-02	-1.161263e-04
3	1.182854e+02	9.084320e-02	-1.158600e-04
3	1.183738e+02	8.643723e-02	-1.159903e-04
3	1.184609e+02	8.207321e-02	-1.161853e-04
3	1.185490e+02	7.759857e-02	-1.161500e-04
3	1.186370e+02	7.321930e-02	-1.157323e-04
3	1.187254e+02	6.887436e-02	-1.158043e-04
3	1.188131e+02	6.446457e-02	-1.163085e-04
3	1.189016e+02	5.999374e-02	-1.163852e-04
3	1.189898e+02	5.567551e-02	-1.160021e-04
3	1.190774e+02	5.123901e-02	-1.160969e-04
3	1.191651e+02	4.687881e-02	-1.162518e-04
3	1.192535e+02	4.249954e-02	-1.159935e-04
3	1.193418e+02	3.800201e-02	-1.160020e-04
3	1.194292e+02	3.364563e-02	-1.158271e-04
3	1.195174e+02	2.931213e-02	-1.159183e-04
3	1.196052e+02	2.490616e-02	-1.161458e-04
3	1.196938e+02	2.034760e-02	-1.158823e-04
3	1.197813e+02	1.612091e-02	-1.161695e-04
3	1.198690e+02	1.170731e-02	-1.159687e-04
3	1.199572e+02	7.373810e-03	-1.154541e-04
