Segment number	Ramping/Holding	Elapsed time (s)	Segment time(s)	Potential (V)	Current (A)
1	Holding	8.732400e-03	7.793332e-03	1.002884e-02	-1.478195e-08
1	Holding	1.107398e-01	1.097996e-01	1.663208e-02	5.001664e-05
1	Holding	1.865410e-01	1.856010e-01	1.663208e-02	5.001664e-05
1	Holding	2.752312e-01	2.742913e-01	1.888657e-02	5.001223e-05
1	Holding	3.628806e-01	3.619410e-01	2.276611e-02	5.001152e-05
1	Holding	4.506861e-01	4.497466e-01	2.467346e-02	5.001509e-05
1	Holding	5.394223e-01	5.384825e-01	2.660751e-02	5.001187e-05
1	Holding	6.268851e-01	6.259455e-01	2.856445e-02	5.001259e-05
1	Holding	7.150701e-01	7.141306e-01	3.039932e-02	5.001462e-05
1	Holding	8.033479e-01	8.024083e-01	3.233719e-02	5.001521e-05
1	Holding	8.907473e-01	8.898077e-01	3.441238e-02	5.001724e-05
1	Holding	9.793411e-01	9.784018e-01	3.630066e-02	5.001438e-05
1	Holding	1.067412e+00	1.066473e+00	3.824234e-02	5.001318e-05
1	Holding	1.154735e+00	1.153796e+00	4.016495e-02	5.001545e-05
1	Holding	1.242769e+00	1.241829e+00	4.203796e-02	5.001402e-05
1	Holding	1.331135e+00	1.330196e+00	4.388428e-02	5.001175e-05
1	Holding	1.418920e+00	1.417981e+00	4.592514e-02	5.001664e-05
1	Holding	1.507179e+00	1.506240e+00	4.785156e-02	5.001628e-05
1	Holding	1.595521e+00	1.594582e+00	4.977798e-02	5.001581e-05
1	Holding	1.683174e+00	1.682235e+00	5.173492e-02	5.001402e-05
1	Holding	1.771363e+00	1.770423e+00	5.366135e-02	5.001426e-05
1	Holding	1.858998e+00	1.858059e+00	5.554962e-02	5.001462e-05
1	Holding	1.946884e+00	1.945944e+00	5.751801e-02	5.001462e-05
1	Holding	2.034925e+00	2.033985e+00	5.932617e-02	5.001485e-05
1	Holding	2.123169e+00	2.122229e+00	6.132507e-02	5.001605e-05
1	Holding	2.211008e+00	2.210069e+00	6.317902e-02	5.001247e-05
1	Holding	2.299288e+00	2.298348e+00	6.512451e-02	5.001545e-05
1	Holding	2.387353e+00	2.386413e+00	6.703949e-02	5.001664e-05
1	Holding	2.475124e+00	2.474185e+00	6.893539e-02	5.001640e-05
1	Holding	2.562852e+00	2.561912e+00	7.086563e-02	5.001402e-05
1	Holding	2.650835e+00	2.649896e+00	7.271957e-02	5.001342e-05
1	Holding	2.739346e+00	2.738407e+00	7.460022e-02	5.001414e-05
1	Holding	2.826964e+00	2.826024e+00	7.660294e-02	5.001676e-05
1	Holding	2.915372e+00	2.914432e+00	7.839966e-02	5.001187e-05
1	Holding	3.003278e+00	3.002338e+00	8.045578e-02	5.001318e-05
1	Holding	3.090720e+00	3.089781e+00	8.233643e-02	5.001497e-05
1	Holding	3.179270e+00	3.178330e+00	8.400726e-02	5.001628e-05
1	Holding	3.266926e+00	3.265986e+00	8.605957e-02	5.001330e-05
1	Holding	3.355594e+00	3.354654e+00	8.796692e-02	5.001199e-05
1	Holding	3.442866e+00	3.441927e+00	8.984375e-02	5.001736e-05
1	Holding	3.531125e+00	3.530186e+00	9.165955e-02	5.001462e-05
1	Holding	3.618924e+00	3.617984e+00	9.362411e-02	5.001485e-05
1	Holding	3.707094e+00	3.706154e+00	9.557343e-02	5.001187e-05
1	Holding	3.795322e+00	3.794382e+00	9.744263e-02	5.000961e-05
1	Holding	3.883362e+00	3.882422e+00	9.937668e-02	5.001163e-05
1	Holding	3.970653e+00	3.969714e+00	1.011963e-01	5.001366e-05
1	Holding	4.059092e+00	4.058153e+00	1.031952e-01	5.001140e-05
1	Holding	4.146884e+00	4.145944e+00	1.050453e-01	5.001533e-05
1	Holding	4.235207e+00	4.234268e+00	1.069412e-01	5.001426e-05
1	Holding	4.322973e+00	4.322033e+00	1.088829e-01	5.001616e-05
1	Holding	4.411297e+00	4.410358e+00	1.105766e-01	5.001092e-05
1	Holding	4.499452e+00	4.498513e+00	1.127319e-01	5.000973e-05
1	Holding	4.586892e+00	4.585953e+00	1.145325e-01	5.001426e-05
1	Holding	4.674951e+00	4.674011e+00	1.163521e-01	5.001283e-05
1	Holding	4.763506e+00	4.762566e+00	1.183434e-01	5.001533e-05
1	Holding	4.851193e+00	4.850253e+00	1.202393e-01	5.001259e-05
1	Holding	4.938755e+00	4.937816e+00	1.220245e-01	5.001616e-05
1	Holding	5.027368e+00	5.026429e+00	1.239967e-01	5.001104e-05
1	Holding	5.115063e+00	5.114123e+00	1.259460e-01	5.001354e-05
1	Holding	5.203086e+00	5.202146e+00	1.277695e-01	5.001295e-05
1	Holding	5.291115e+00	5.290176e+00	1.295853e-01	5.001581e-05
1	Holding	5.379183e+00	5.378244e+00	1.313820e-01	5.001545e-05
1	Holding	5.467527e+00	5.466588e+00	1.333771e-01	5.001402e-05
1	Holding	5.554760e+00	5.553820e+00	1.353455e-01	5.001497e-05
1	Holding	5.643064e+00	5.642125e+00	1.371422e-01	5.001879e-05
1	Holding	5.731249e+00	5.730309e+00	1.391563e-01	5.001295e-05
1	Holding	5.819374e+00	5.818435e+00	1.410522e-01	5.001771e-05
1	Holding	5.907436e+00	5.906496e+00	1.428604e-01	5.001295e-05
1	Holding	5.995255e+00	5.994315e+00	1.447868e-01	5.001318e-05
1	Holding	6.082735e+00	6.081795e+00	1.465530e-01	5.001140e-05
1	Holding	6.171241e+00	6.170302e+00	1.485291e-01	5.001783e-05
1	Holding	6.259507e+00	6.258567e+00	1.505203e-01	5.001414e-05
1	Holding	6.346660e+00	6.345721e+00	1.523170e-01	5.001330e-05
1	Holding	6.435137e+00	6.434197e+00	1.541443e-01	5.001533e-05
1	Holding	6.523129e+00	6.522189e+00	1.560440e-01	5.001736e-05
1	Holding	6.611383e+00	6.610443e+00	1.579170e-01	5.001581e-05
1	Holding	6.698734e+00	6.697794e+00	1.597672e-01	5.001390e-05
1	Holding	6.786915e+00	6.785975e+00	1.616402e-01	5.001557e-05
1	Holding	6.874675e+00	6.873736e+00	1.635971e-01	5.001569e-05
1	Holding	6.963523e+00	6.962583e+00	1.653862e-01	5.001342e-05
1	Holding	7.050792e+00	7.049852e+00	1.673737e-01	5.001438e-05
1	Holding	7.139539e+00	7.138599e+00	1.692657e-01	5.001581e-05
1	Holding	7.227147e+00	7.226207e+00	1.711502e-01	5.001342e-05
1	Holding	7.314939e+00	7.313999e+00	1.729546e-01	5.001462e-05
1	Holding	7.402785e+00	7.401846e+00	1.748314e-01	5.001497e-05
1	Holding	7.490986e+00	7.490047e+00	1.767502e-01	5.001533e-05
1	Holding	7.579148e+00	7.578209e+00	1.786156e-01	5.001199e-05
1	Holding	7.667458e+00	7.666519e+00	1.805115e-01	5.001473e-05
1	Holding	7.754897e+00	7.753957e+00	1.824799e-01	5.001485e-05
1	Holding	7.843258e+00	7.842318e+00	1.842003e-01	5.001295e-05
1	Holding	7.931248e+00	7.930309e+00	1.860580e-01	5.001605e-05
1	Holding	8.019563e+00	8.018623e+00	1.880264e-01	5.001426e-05
1	Holding	8.107293e+00	8.106354e+00	1.898766e-01	5.001497e-05
1	Holding	8.194778e+00	8.193839e+00	1.918068e-01	5.001342e-05
1	Holding	8.282629e+00	8.281689e+00	1.936722e-01	5.001557e-05
1	Holding	8.370850e+00	8.369910e+00	1.955223e-01	5.001473e-05
1	Holding	8.458849e+00	8.457910e+00	1.973686e-01	5.001795e-05
1	Holding	8.547267e+00	8.546328e+00	1.991425e-01	5.001366e-05
1	Holding	8.634682e+00	8.633742e+00	2.012024e-01	5.001414e-05
1	Holding	8.723566e+00	8.722626e+00	2.030640e-01	5.001402e-05
1	Holding	8.811106e+00	8.810167e+00	2.049026e-01	5.001318e-05
1	Holding	8.898825e+00	8.897886e+00	2.068634e-01	5.001283e-05
1	Holding	8.986931e+00	8.985992e+00	2.085457e-01	5.001581e-05
1	Holding	9.074789e+00	9.073850e+00	2.106323e-01	5.001104e-05
1	Holding	9.162844e+00	9.161904e+00	2.123985e-01	5.001330e-05
1	Holding	9.250784e+00	9.249845e+00	2.143478e-01	5.001557e-05
1	Holding	9.338633e+00	9.337693e+00	2.161560e-01	5.001509e-05
1	Holding	9.426821e+00	9.425881e+00	2.180939e-01	5.001426e-05
1	Holding	9.514667e+00	9.513727e+00	2.199402e-01	5.001605e-05
1	Holding	9.602994e+00	9.602055e+00	2.217751e-01	5.001295e-05
1	Holding	9.691473e+00	9.690534e+00	2.236938e-01	5.001366e-05
1	Holding	9.778740e+00	9.777801e+00	2.256470e-01	5.001533e-05
1	Holding	9.867200e+00	9.866260e+00	2.274170e-01	5.001354e-05
1	Holding	9.954976e+00	9.954037e+00	2.293091e-01	5.001414e-05
2	Holding	1.013098e+01	8.360145e-02	2.311554e-01	5.001342e-05
2	Holding	1.021921e+01	1.718403e-01	2.229195e-01	-4.933071e-05
2	Holding	1.030721e+01	2.598362e-01	2.206726e-01	-4.996955e-05
2	Holding	1.039475e+01	3.473757e-01	2.185707e-01	-4.996741e-05
2	Holding	1.048263e+01	4.352554e-01	2.165222e-01	-4.996407e-05
2	Holding	1.057134e+01	5.239711e-01	2.144547e-01	-4.996538e-05
2	Holding	1.065916e+01	6.117868e-01	2.124443e-01	-4.996490e-05
2	Holding	1.074699e+01	6.996133e-01	2.103653e-01	-4.996502e-05
2	Holding	1.083546e+01	7.880884e-01	2.083778e-01	-4.996490e-05
2	Holding	1.092279e+01	8.754151e-01	2.063408e-01	-4.996312e-05
2	Holding	1.101097e+01	9.635960e-01	2.043190e-01	-4.996443e-05
2	Holding	1.109862e+01	1.051242e+00	2.023354e-01	-4.996622e-05
2	Holding	1.118692e+01	1.139544e+00	2.004280e-01	-4.996192e-05
2	Holding	1.127517e+01	1.227796e+00	1.983261e-01	-4.996467e-05
2	Holding	1.136330e+01	1.315924e+00	1.963081e-01	-4.996383e-05
2	Holding	1.145063e+01	1.403259e+00	1.944008e-01	-4.996359e-05
2	Holding	1.153872e+01	1.491342e+00	1.924477e-01	-4.996371e-05
2	Holding	1.162736e+01	1.579983e+00	1.904373e-01	-4.996586e-05
2	Holding	1.171495e+01	1.667574e+00	1.883965e-01	-4.996097e-05
2	Holding	1.180346e+01	1.756090e+00	1.865387e-01	-4.996550e-05
2	Holding	1.189148e+01	1.844111e+00	1.845894e-01	-4.996133e-05
2	Holding	1.197951e+01	1.932133e+00	1.826019e-01	-4.996252e-05
2	Holding	1.206665e+01	2.019276e+00	1.807213e-01	-4.996371e-05
2	Holding	1.215525e+01	2.107872e+00	1.787491e-01	-4.996276e-05
2	Holding	1.224316e+01	2.195786e+00	1.766396e-01	-4.996645e-05
2	Holding	1.233144e+01	2.284063e+00	1.747704e-01	-4.996598e-05
2	Holding	1.241887e+01	2.371497e+00	1.728325e-01	-4.996586e-05
2	Holding	1.250712e+01	2.459745e+00	1.707726e-01	-4.996479e-05
2	Holding	1.259505e+01	2.547679e+00	1.689034e-01	-4.996502e-05
2	Holding	1.268282e+01	2.635446e+00	1.669846e-01	-4.996479e-05
2	Holding	1.277154e+01	2.724163e+00	1.650810e-01	-4.996026e-05
2	Holding	1.285870e+01	2.811325e+00	1.632309e-01	-4.996538e-05
2	Holding	1.294714e+01	2.899766e+00	1.611176e-01	-4.996645e-05
2	Holding	1.303468e+01	2.987304e+00	1.591377e-01	-4.996312e-05
2	Holding	1.312314e+01	3.075766e+00	1.573181e-01	-4.996490e-05
2	Holding	1.321074e+01	3.163370e+00	1.553345e-01	-4.996729e-05
2	Holding	1.329932e+01	3.251945e+00	1.533890e-01	-4.996407e-05
